Regio,Migratieachtergrond,value
Noord-Holland (PV),Overig Oceanië,1249
Zuid-Holland (PV),Afghanistan,7138
Zuid-Holland (PV),Australië,3069
Zuid-Holland (PV),België,16404
Zuid-Holland (PV),Brazilië,2548
Zuid-Holland (PV),Canada en overig Noord-Amerika,2761
Zuid-Holland (PV),China,10443
Zuid-Holland (PV),Colombia,3275
Zuid-Holland (PV),Dominicaanse Republiek,3378
Zuid-Holland (PV),Duitsland,58247
Zuid-Holland (PV),Egypte,4090
Zuid-Holland (PV),Ethiopië,3347
Zuid-Holland (PV),Filippijnen,2875
Zuid-Holland (PV),Frankrijk,9562
Zuid-Holland (PV),Ghana,3973
Zuid-Holland (PV),Griekenland,3793
Zuid-Holland (PV),Hongarije,2908
Zuid-Holland (PV),Hongkong,5938
Zuid-Holland (PV),India,4418
Zuid-Holland (PV),Indonesië,101170
Zuid-Holland (PV),Irak,11002
Zuid-Holland (PV),Iran,7467
Zuid-Holland (PV),Italië,8309
Zuid-Holland (PV),Japan,1648
Zuid-Holland (PV),Kaapverdië,17125
Zuid-Holland (PV),Marokko,87075
Zuid-Holland (PV),Oostenrijk,4138
Zuid-Holland (PV),Pakistan,7897
Zuid-Holland (PV),Polen,6456
Zuid-Holland (PV),Portugal,6321
Zuid-Holland (PV),Somalië,8852
Zuid-Holland (PV),Spanje,9295
Zuid-Holland (PV),Suriname,134474
Zuid-Holland (PV),Turkije,106057
Zuid-Holland (PV),Verenigd Koninkrijk,22418
Zuid-Holland (PV),Verenigde Staten van Amerika,7512
Zuid-Holland (PV),Vietnam,2619
Zuid-Holland (PV),Zuid-Afrika,3797
Zuid-Holland (PV),Overig Afrika,20008
Zuid-Holland (PV),Overig Amerika,9115
Zuid-Holland (PV),Overig Azië,13619
Zuid-Holland (PV),Overig Europa,15427
Zuid-Holland (PV),Overig Oceanië,1158
Zeeland (PV),Afghanistan,496
Zeeland (PV),Australië,208
Zeeland (PV),België,17055
Zeeland (PV),Brazilië,164
Zeeland (PV),Canada en overig Noord-Amerika,283
Zeeland (PV),China,623
Zeeland (PV),Colombia,94
Zeeland (PV),Dominicaanse Republiek,74
Zeeland (PV),Duitsland,5381
Zeeland (PV),Egypte,208
Zeeland (PV),Ethiopië,104
Zeeland (PV),Filippijnen,206
Zeeland (PV),Frankrijk,1041
Zeeland (PV),Ghana,57
Zeeland (PV),Griekenland,202
Zeeland (PV),Hongarije,180
Zeeland (PV),Hongkong,206
Zeeland (PV),India,89
Zeeland (PV),Indonesië,6555
Zeeland (PV),Irak,785
Zeeland (PV),Iran,297
Zeeland (PV),Italië,428
Zeeland (PV),Japan,10
Zeeland (PV),Kaapverdië,15
Zeeland (PV),Marokko,1851
Zeeland (PV),Oostenrijk,342
Zeeland (PV),Pakistan,106
Zeeland (PV),Polen,762
Zeeland (PV),Portugal,168
Zeeland (PV),Somalië,261
Zeeland (PV),Spanje,262
Zeeland (PV),Suriname,2365
Zeeland (PV),Turkije,2981
Zeeland (PV),Verenigd Koninkrijk,1737
Zeeland (PV),Verenigde Staten van Amerika,377
Zeeland (PV),Vietnam,394
Zeeland (PV),Zuid-Afrika,279
Zeeland (PV),Overig Afrika,1468
Zeeland (PV),Overig Amerika,413
Zeeland (PV),Overig Azië,945
Zeeland (PV),Overig Europa,898
Zeeland (PV),Overig Oceanië,58
Noord-Brabant (PV),Afghanistan,4381
Noord-Brabant (PV),Australië,1729
Noord-Brabant (PV),België,34117
Noord-Brabant (PV),Brazilië,1214
Noord-Brabant (PV),Canada en overig Noord-Amerika,1578
Noord-Brabant (PV),China,4563
Noord-Brabant (PV),Colombia,525
Noord-Brabant (PV),Dominicaanse Republiek,604
Noord-Brabant (PV),Duitsland,40947
Noord-Brabant (PV),Egypte,1223
Noord-Brabant (PV),Ethiopië,744
Noord-Brabant (PV),Filippijnen,1058
Noord-Brabant (PV),Frankrijk,3816
Noord-Brabant (PV),Ghana,782
Noord-Brabant (PV),Griekenland,1357
Noord-Brabant (PV),Hongarije,1398
Noord-Brabant (PV),Hongkong,1803
Noord-Brabant (PV),India,978
Noord-Brabant (PV),Indonesië,53651
Noord-Brabant (PV),Irak,3662
Noord-Brabant (PV),Iran,2340
Noord-Brabant (PV),Italië,2756
Noord-Brabant (PV),Japan,499
Noord-Brabant (PV),Kaapverdië,114
Noord-Brabant (PV),Marokko,32534
Noord-Brabant (PV),Oostenrijk,1789
Noord-Brabant (PV),Pakistan,616
Noord-Brabant (PV),Polen,5081
Noord-Brabant (PV),Portugal,1512
Noord-Brabant (PV),Somalië,5714
Noord-Brabant (PV),Spanje,4001
Noord-Brabant (PV),Suriname,18167
Noord-Brabant (PV),Turkije,43850
Noord-Brabant (PV),Verenigd Koninkrijk,8335
Noord-Brabant (PV),Verenigde Staten van Amerika,2426
Noord-Brabant (PV),Vietnam,2978
Noord-Brabant (PV),Zuid-Afrika,1400
Noord-Brabant (PV),Overig Afrika,8792
Noord-Brabant (PV),Overig Amerika,2910
Noord-Brabant (PV),Overig Azië,6823
Noord-Brabant (PV),Overig Europa,5600
Noord-Brabant (PV),Overig Oceanië,671
Limburg (PV),Afghanistan,2153
Limburg (PV),Australië,734
Limburg (PV),België,20371
Limburg (PV),Brazilië,366
Limburg (PV),Canada en overig Noord-Amerika,426
Limburg (PV),China,2047
Limburg (PV),Colombia,238
Limburg (PV),Dominicaanse Republiek,180
Limburg (PV),Duitsland,92473
Limburg (PV),Egypte,634
Limburg (PV),Ethiopië,261
Limburg (PV),Filippijnen,462
Limburg (PV),Frankrijk,1704
Limburg (PV),Ghana,225
Limburg (PV),Griekenland,749
Limburg (PV),Hongarije,1111
Limburg (PV),Hongkong,650
Limburg (PV),India,379
Limburg (PV),Indonesië,23016
Limburg (PV),Irak,1778
Limburg (PV),Iran,1497
Limburg (PV),Italië,3511
Limburg (PV),Japan,251
Limburg (PV),Kaapverdië,27
Limburg (PV),Marokko,15025
Limburg (PV),Oostenrijk,1337
Limburg (PV),Pakistan,251
Limburg (PV),Polen,4770
Limburg (PV),Portugal,347
Limburg (PV),Somalië,1290
Limburg (PV),Spanje,1592
Limburg (PV),Suriname,2942
Limburg (PV),Turkije,10609
Limburg (PV),Verenigd Koninkrijk,3737
Limburg (PV),Verenigde Staten van Amerika,1374
Limburg (PV),Vietnam,1025
Limburg (PV),Zuid-Afrika,452
Limburg (PV),Overig Afrika,4272
Limburg (PV),Overig Amerika,922
Limburg (PV),Overig Azië,3073
Limburg (PV),Overig Europa,3083
Limburg (PV),Overig Oceanië,233
