Regio,Migratieachtergrond,value
Gelderland (PV),Oostenrijk,1589
Gelderland (PV),Pakistan,519
Gelderland (PV),Polen,4875
Gelderland (PV),Portugal,630
Gelderland (PV),Somalië,2140
Gelderland (PV),Spanje,2319
Gelderland (PV),Suriname,11062
Gelderland (PV),Turkije,38258
Gelderland (PV),Verenigd Koninkrijk,5238
Gelderland (PV),Verenigde Staten van Amerika,2111
Gelderland (PV),Vietnam,2190
Gelderland (PV),Zuid-Afrika,1494
Gelderland (PV),Overig Afrika,7602
Gelderland (PV),Overig Amerika,2731
Gelderland (PV),Overig Azië,5821
Gelderland (PV),Overig Europa,5827
Gelderland (PV),Overig Oceanië,470
Utrecht (PV),Afghanistan,3017
Utrecht (PV),Australië,1210
Utrecht (PV),België,4731
Utrecht (PV),Brazilië,908
Utrecht (PV),Canada en overig Noord-Amerika,1088
Utrecht (PV),China,3116
Utrecht (PV),Colombia,704
Utrecht (PV),Dominicaanse Republiek,415
Utrecht (PV),Duitsland,19856
Utrecht (PV),Egypte,1021
Utrecht (PV),Ethiopië,938
Utrecht (PV),Filippijnen,813
Utrecht (PV),Frankrijk,2649
Utrecht (PV),Ghana,500
Utrecht (PV),Griekenland,2143
Utrecht (PV),Hongarije,1020
Utrecht (PV),Hongkong,1538
Utrecht (PV),India,992
Utrecht (PV),Indonesië,33679
Utrecht (PV),Irak,3648
Utrecht (PV),Iran,2718
Utrecht (PV),Italië,2589
Utrecht (PV),Japan,358
Utrecht (PV),Kaapverdië,100
Utrecht (PV),Marokko,45850
Utrecht (PV),Oostenrijk,1131
Utrecht (PV),Pakistan,441
Utrecht (PV),Polen,3251
Utrecht (PV),Portugal,512
Utrecht (PV),Somalië,1700
Utrecht (PV),Spanje,2541
Utrecht (PV),Suriname,18362
Utrecht (PV),Turkije,25491
Utrecht (PV),Verenigd Koninkrijk,5038
Utrecht (PV),Verenigde Staten van Amerika,2859
Utrecht (PV),Vietnam,1378
Utrecht (PV),Zuid-Afrika,1509
Utrecht (PV),Overig Afrika,6707
Utrecht (PV),Overig Amerika,2832
Utrecht (PV),Overig Azië,4559
Utrecht (PV),Overig Europa,5725
Utrecht (PV),Overig Oceanië,448
Noord-Holland (PV),Afghanistan,7182
Noord-Holland (PV),Australië,3773
Noord-Holland (PV),België,11413
Noord-Holland (PV),Brazilië,4282
Noord-Holland (PV),Canada en overig Noord-Amerika,3007
Noord-Holland (PV),China,7753
Noord-Holland (PV),Colombia,2872
Noord-Holland (PV),Dominicaanse Republiek,3054
Noord-Holland (PV),Duitsland,53413
Noord-Holland (PV),Egypte,8099
Noord-Holland (PV),Ethiopië,3104
Noord-Holland (PV),Filippijnen,4248
Noord-Holland (PV),Frankrijk,9071
Noord-Holland (PV),Ghana,11432
Noord-Holland (PV),Griekenland,2304
Noord-Holland (PV),Hongarije,3169
Noord-Holland (PV),Hongkong,5016
Noord-Holland (PV),India,6225
Noord-Holland (PV),Indonesië,77251
Noord-Holland (PV),Irak,6761
Noord-Holland (PV),Iran,5723
Noord-Holland (PV),Italië,10005
Noord-Holland (PV),Japan,3976
Noord-Holland (PV),Kaapverdië,1221
Noord-Holland (PV),Marokko,91370
Noord-Holland (PV),Oostenrijk,3488
Noord-Holland (PV),Pakistan,6625
Noord-Holland (PV),Polen,10177
Noord-Holland (PV),Portugal,5824
Noord-Holland (PV),Somalië,2847
Noord-Holland (PV),Spanje,8728
Noord-Holland (PV),Suriname,98416
Noord-Holland (PV),Turkije,74550
Noord-Holland (PV),Verenigd Koninkrijk,21830
Noord-Holland (PV),Verenigde Staten van Amerika,10584
Noord-Holland (PV),Vietnam,3442
Noord-Holland (PV),Zuid-Afrika,3967
Noord-Holland (PV),Overig Afrika,17104
Noord-Holland (PV),Overig Amerika,11790
Noord-Holland (PV),Overig Azië,17792
Noord-Holland (PV),Overig Europa,19308
Noord-Holland (PV),Overig Oceanië,1339
Zuid-Holland (PV),Afghanistan,9881
Zuid-Holland (PV),Australië,3376
Zuid-Holland (PV),België,16185
Zuid-Holland (PV),Brazilië,3771
Zuid-Holland (PV),Canada en overig Noord-Amerika,3111
Zuid-Holland (PV),China,14643
Zuid-Holland (PV),Colombia,4128
Zuid-Holland (PV),Dominicaanse Republiek,4121
Zuid-Holland (PV),Duitsland,56357
Zuid-Holland (PV),Egypte,4920
Zuid-Holland (PV),Ethiopië,3616
Zuid-Holland (PV),Filippijnen,3826
Zuid-Holland (PV),Frankrijk,10077
Zuid-Holland (PV),Ghana,3946
Zuid-Holland (PV),Griekenland,4294
Zuid-Holland (PV),Hongarije,3124
Zuid-Holland (PV),Hongkong,6187
Zuid-Holland (PV),India,5483
Zuid-Holland (PV),Indonesië,95298
Zuid-Holland (PV),Irak,12399
Zuid-Holland (PV),Iran,8876
Zuid-Holland (PV),Italië,8839
Zuid-Holland (PV),Japan,1663
Zuid-Holland (PV),Kaapverdië,18300
Zuid-Holland (PV),Marokko,103250
Zuid-Holland (PV),Oostenrijk,3954
Zuid-Holland (PV),Pakistan,8266
Zuid-Holland (PV),Polen,14900
Zuid-Holland (PV),Portugal,7585
Zuid-Holland (PV),Somalië,5645
Zuid-Holland (PV),Spanje,9095
Zuid-Holland (PV),Suriname,143140
Zuid-Holland (PV),Turkije,122078
Zuid-Holland (PV),Verenigd Koninkrijk,22156
Zuid-Holland (PV),Verenigde Staten van Amerika,8145
Zuid-Holland (PV),Vietnam,3240
Zuid-Holland (PV),Zuid-Afrika,4101
Zuid-Holland (PV),Overig Afrika,25615
Zuid-Holland (PV),Overig Amerika,11480
Zuid-Holland (PV),Overig Azië,17563
Zuid-Holland (PV),Overig Europa,20351
Zuid-Holland (PV),Overig Oceanië,1218
Zeeland (PV),Afghanistan,377
Zeeland (PV),Australië,212
Zeeland (PV),België,16878
Zeeland (PV),Brazilië,210
Zeeland (PV),Canada en overig Noord-Amerika,298
Zeeland (PV),China,743
Zeeland (PV),Colombia,128
Zeeland (PV),Dominicaanse Republiek,111
Zeeland (PV),Duitsland,5618
Zeeland (PV),Egypte,243
Zeeland (PV),Ethiopië,105
Zeeland (PV),Filippijnen,252
Zeeland (PV),Frankrijk,1007
Zeeland (PV),Ghana,58
Zeeland (PV),Griekenland,227
Zeeland (PV),Hongarije,186
Zeeland (PV),Hongkong,177
Zeeland (PV),India,138
Zeeland (PV),Indonesië,6524
Zeeland (PV),Irak,640
Zeeland (PV),Iran,269
Zeeland (PV),Italië,431
Zeeland (PV),Japan,23
Zeeland (PV),Kaapverdië,26
Zeeland (PV),Marokko,2121
Zeeland (PV),Oostenrijk,357
Zeeland (PV),Pakistan,98
Zeeland (PV),Polen,1333
Zeeland (PV),Portugal,346
Zeeland (PV),Somalië,234
Zeeland (PV),Spanje,315
Zeeland (PV),Suriname,2495
Zeeland (PV),Turkije,3176
Zeeland (PV),Verenigd Koninkrijk,1764
Zeeland (PV),Verenigde Staten van Amerika,368
Zeeland (PV),Vietnam,499
Zeeland (PV),Zuid-Afrika,327
Zeeland (PV),Overig Afrika,1586
Zeeland (PV),Overig Amerika,556
Zeeland (PV),Overig Azië,1150
Zeeland (PV),Overig Europa,1132
Zeeland (PV),Overig Oceanië,59
Noord-Brabant (PV),Afghanistan,5046
Noord-Brabant (PV),Australië,1844
Noord-Brabant (PV),België,33094
Noord-Brabant (PV),Brazilië,1596
Noord-Brabant (PV),Canada en overig Noord-Amerika,1656
Noord-Brabant (PV),China,5964
Noord-Brabant (PV),Colombia,757
Noord-Brabant (PV),Dominicaanse Republiek,739
Noord-Brabant (PV),Duitsland,40074
Noord-Brabant (PV),Egypte,1477
Noord-Brabant (PV),Ethiopië,772
Noord-Brabant (PV),Filippijnen,1415
Noord-Brabant (PV),Frankrijk,4073
Noord-Brabant (PV),Ghana,967
Noord-Brabant (PV),Griekenland,1450
Noord-Brabant (PV),Hongarije,1484
Noord-Brabant (PV),Hongkong,1797
Noord-Brabant (PV),India,1635
Noord-Brabant (PV),Indonesië,51417
Noord-Brabant (PV),Irak,4173
Noord-Brabant (PV),Iran,2675
Noord-Brabant (PV),Italië,3001
Noord-Brabant (PV),Japan,504
Noord-Brabant (PV),Kaapverdië,132
Noord-Brabant (PV),Marokko,37757
Noord-Brabant (PV),Oostenrijk,1745
Noord-Brabant (PV),Pakistan,675
Noord-Brabant (PV),Polen,10789
Noord-Brabant (PV),Portugal,2078
Noord-Brabant (PV),Somalië,3440
Noord-Brabant (PV),Spanje,3799
Noord-Brabant (PV),Suriname,18749
Noord-Brabant (PV),Turkije,48795
Noord-Brabant (PV),Verenigd Koninkrijk,8228
Noord-Brabant (PV),Verenigde Staten van Amerika,2726
Noord-Brabant (PV),Vietnam,3433
Noord-Brabant (PV),Zuid-Afrika,1565
Noord-Brabant (PV),Overig Afrika,10987
Noord-Brabant (PV),Overig Amerika,3606
Noord-Brabant (PV),Overig Azië,8296
Noord-Brabant (PV),Overig Europa,7378
Noord-Brabant (PV),Overig Oceanië,716
Limburg (PV),Afghanistan,2213
Limburg (PV),Australië,762
Limburg (PV),België,19038
Limburg (PV),Brazilië,538
Limburg (PV),Canada en overig Noord-Amerika,459
Limburg (PV),China,2428
Limburg (PV),Colombia,347
Limburg (PV),Dominicaanse Republiek,209
Limburg (PV),Duitsland,82728
Limburg (PV),Egypte,734
Limburg (PV),Ethiopië,256
Limburg (PV),Filippijnen,590
Limburg (PV),Frankrijk,1659
Limburg (PV),Ghana,266
Limburg (PV),Griekenland,736
Limburg (PV),Hongarije,1097
Limburg (PV),Hongkong,630
Limburg (PV),India,358
Limburg (PV),Indonesië,21620
Limburg (PV),Irak,1910
Limburg (PV),Iran,1473
Limburg (PV),Italië,3420
Limburg (PV),Japan,227
Limburg (PV),Kaapverdië,30
Limburg (PV),Marokko,16508
Limburg (PV),Oostenrijk,1298
Limburg (PV),Pakistan,274
Limburg (PV),Polen,6269
Limburg (PV),Portugal,471
Limburg (PV),Somalië,900
Limburg (PV),Spanje,1535
Limburg (PV),Suriname,3031
Limburg (PV),Turkije,11883
Limburg (PV),Verenigd Koninkrijk,3793
Limburg (PV),Verenigde Staten van Amerika,1414
Limburg (PV),Vietnam,1149
Limburg (PV),Zuid-Afrika,500
Limburg (PV),Overig Afrika,4903
Limburg (PV),Overig Amerika,1160
Limburg (PV),Overig Azië,3687
Limburg (PV),Overig Europa,3592
Limburg (PV),Overig Oceanië,234
