Regio,Migratieachtergrond,value
Friesland (PV),Ethiopië,111
Friesland (PV),Filippijnen,356
Friesland (PV),Frankrijk,557
Friesland (PV),Ghana,88
Friesland (PV),Griekenland,193
Friesland (PV),Hongarije,233
Friesland (PV),Hongkong,158
Friesland (PV),India,301
Friesland (PV),Indonesië,7742
Friesland (PV),Irak,1748
Friesland (PV),Iran,579
Friesland (PV),Italië,574
Friesland (PV),Japan,35
Friesland (PV),Kaapverdië,88
Friesland (PV),Marokko,2153
Friesland (PV),Oostenrijk,315
Friesland (PV),Pakistan,173
Friesland (PV),Polen,931
Friesland (PV),Portugal,125
Friesland (PV),Somalië,597
Friesland (PV),Spanje,263
Friesland (PV),Suriname,2871
Friesland (PV),Turkije,1646
Friesland (PV),Verenigd Koninkrijk,1352
Friesland (PV),Verenigde Staten van Amerika,632
Friesland (PV),Vietnam,765
Friesland (PV),Zuid-Afrika,395
Friesland (PV),Overig Afrika,2464
Friesland (PV),Overig Amerika,691
Friesland (PV),Overig Azië,1936
Friesland (PV),Overig Europa,1491
Friesland (PV),Overig Oceanië,123
Drenthe (PV),Afghanistan,526
Drenthe (PV),Australië,305
Drenthe (PV),België,669
Drenthe (PV),Brazilië,255
Drenthe (PV),Canada en overig Noord-Amerika,278
Drenthe (PV),China,928
Drenthe (PV),Colombia,102
Drenthe (PV),Dominicaanse Republiek,94
Drenthe (PV),Duitsland,9206
Drenthe (PV),Egypte,349
Drenthe (PV),Ethiopië,130
Drenthe (PV),Filippijnen,193
Drenthe (PV),Frankrijk,315
Drenthe (PV),Ghana,36
Drenthe (PV),Griekenland,131
Drenthe (PV),Hongarije,161
Drenthe (PV),Hongkong,136
Drenthe (PV),India,113
Drenthe (PV),Indonesië,7972
Drenthe (PV),Irak,1123
Drenthe (PV),Iran,542
Drenthe (PV),Italië,526
Drenthe (PV),Japan,24
Drenthe (PV),Kaapverdië,10
Drenthe (PV),Marokko,1364
Drenthe (PV),Oostenrijk,207
Drenthe (PV),Pakistan,147
Drenthe (PV),Polen,910
Drenthe (PV),Portugal,82
Drenthe (PV),Somalië,376
Drenthe (PV),Spanje,196
Drenthe (PV),Suriname,1794
Drenthe (PV),Turkije,1709
Drenthe (PV),Verenigd Koninkrijk,1151
Drenthe (PV),Verenigde Staten van Amerika,355
Drenthe (PV),Vietnam,303
Drenthe (PV),Zuid-Afrika,325
Drenthe (PV),Overig Afrika,1479
Drenthe (PV),Overig Amerika,353
Drenthe (PV),Overig Azië,1209
Drenthe (PV),Overig Europa,1005
Drenthe (PV),Overig Oceanië,81
Overijssel (PV),Afghanistan,1722
Overijssel (PV),Australië,666
Overijssel (PV),België,1635
Overijssel (PV),Brazilië,859
Overijssel (PV),Canada en overig Noord-Amerika,585
Overijssel (PV),China,2871
Overijssel (PV),Colombia,387
Overijssel (PV),Dominicaanse Republiek,273
Overijssel (PV),Duitsland,31719
Overijssel (PV),Egypte,344
Overijssel (PV),Ethiopië,434
Overijssel (PV),Filippijnen,492
Overijssel (PV),Frankrijk,997
Overijssel (PV),Ghana,173
Overijssel (PV),Griekenland,275
Overijssel (PV),Hongarije,866
Overijssel (PV),Hongkong,469
Overijssel (PV),India,401
Overijssel (PV),Indonesië,20387
Overijssel (PV),Irak,4448
Overijssel (PV),Iran,1429
Overijssel (PV),Italië,2632
Overijssel (PV),Japan,75
Overijssel (PV),Kaapverdië,24
Overijssel (PV),Marokko,4192
Overijssel (PV),Oostenrijk,699
Overijssel (PV),Pakistan,317
Overijssel (PV),Polen,2186
Overijssel (PV),Portugal,262
Overijssel (PV),Somalië,708
Overijssel (PV),Spanje,1486
Overijssel (PV),Suriname,5189
Overijssel (PV),Turkije,34676
Overijssel (PV),Verenigd Koninkrijk,2201
Overijssel (PV),Verenigde Staten van Amerika,880
Overijssel (PV),Vietnam,971
Overijssel (PV),Zuid-Afrika,831
Overijssel (PV),Overig Afrika,4467
Overijssel (PV),Overig Amerika,1227
Overijssel (PV),Overig Azië,6558
Overijssel (PV),Overig Europa,2652
Overijssel (PV),Overig Oceanië,239
Flevoland (PV),Afghanistan,1137
Flevoland (PV),Australië,380
Flevoland (PV),België,1246
Flevoland (PV),Brazilië,496
Flevoland (PV),Canada en overig Noord-Amerika,420
Flevoland (PV),China,856
Flevoland (PV),Colombia,377
Flevoland (PV),Dominicaanse Republiek,351
Flevoland (PV),Duitsland,6350
Flevoland (PV),Egypte,784
Flevoland (PV),Ethiopië,217
Flevoland (PV),Filippijnen,800
Flevoland (PV),Frankrijk,798
Flevoland (PV),Ghana,1150
Flevoland (PV),Griekenland,255
Flevoland (PV),Hongarije,400
Flevoland (PV),Hongkong,459
Flevoland (PV),India,609
Flevoland (PV),Indonesië,9509
Flevoland (PV),Irak,2075
Flevoland (PV),Iran,1566
Flevoland (PV),Italië,815
Flevoland (PV),Japan,132
Flevoland (PV),Kaapverdië,93
Flevoland (PV),Marokko,9175
Flevoland (PV),Oostenrijk,350
Flevoland (PV),Pakistan,645
Flevoland (PV),Polen,1252
Flevoland (PV),Portugal,568
Flevoland (PV),Somalië,283
Flevoland (PV),Spanje,720
Flevoland (PV),Suriname,24012
Flevoland (PV),Turkije,5543
Flevoland (PV),Verenigd Koninkrijk,1686
Flevoland (PV),Verenigde Staten van Amerika,727
Flevoland (PV),Vietnam,891
Flevoland (PV),Zuid-Afrika,612
Flevoland (PV),Overig Afrika,3227
Flevoland (PV),Overig Amerika,1542
Flevoland (PV),Overig Azië,2158
Flevoland (PV),Overig Europa,1666
Flevoland (PV),Overig Oceanië,124
Gelderland (PV),Afghanistan,4756
Gelderland (PV),Australië,1407
Gelderland (PV),België,5459
Gelderland (PV),Brazilië,1113
Gelderland (PV),Canada en overig Noord-Amerika,1344
Gelderland (PV),China,4759
Gelderland (PV),Colombia,749
Gelderland (PV),Dominicaanse Republiek,680
Gelderland (PV),Duitsland,51391
Gelderland (PV),Egypte,965
Gelderland (PV),Ethiopië,796
Gelderland (PV),Filippijnen,1128
Gelderland (PV),Frankrijk,2589
Gelderland (PV),Ghana,570
Gelderland (PV),Griekenland,1044
Gelderland (PV),Hongarije,1282
Gelderland (PV),Hongkong,1375
Gelderland (PV),India,676
Gelderland (PV),Indonesië,45690
Gelderland (PV),Irak,4753
Gelderland (PV),Iran,2754
Gelderland (PV),Italië,3228
Gelderland (PV),Japan,233
Gelderland (PV),Kaapverdië,60
Gelderland (PV),Marokko,19215
Gelderland (PV),Oostenrijk,1579
Gelderland (PV),Pakistan,478
Gelderland (PV),Polen,4351
Gelderland (PV),Portugal,579
Gelderland (PV),Somalië,1978
Gelderland (PV),Spanje,2280
Gelderland (PV),Suriname,11012
Gelderland (PV),Turkije,37941
Gelderland (PV),Verenigd Koninkrijk,5210
Gelderland (PV),Verenigde Staten van Amerika,2084
Gelderland (PV),Vietnam,2155
Gelderland (PV),Zuid-Afrika,1474
Gelderland (PV),Overig Afrika,7608
Gelderland (PV),Overig Amerika,2667
Gelderland (PV),Overig Azië,5620
Gelderland (PV),Overig Europa,5456
Gelderland (PV),Overig Oceanië,475
Utrecht (PV),Afghanistan,2979
Utrecht (PV),Australië,1140
Utrecht (PV),België,4638
Utrecht (PV),Brazilië,846
Utrecht (PV),Canada en overig Noord-Amerika,1043
Utrecht (PV),China,2962
Utrecht (PV),Colombia,672
Utrecht (PV),Dominicaanse Republiek,387
Utrecht (PV),Duitsland,19837
Utrecht (PV),Egypte,996
Utrecht (PV),Ethiopië,879
Utrecht (PV),Filippijnen,768
Utrecht (PV),Frankrijk,2577
Utrecht (PV),Ghana,475
Utrecht (PV),Griekenland,2171
Utrecht (PV),Hongarije,983
Utrecht (PV),Hongkong,1513
Utrecht (PV),India,847
Utrecht (PV),Indonesië,33931
Utrecht (PV),Irak,3442
Utrecht (PV),Iran,2603
Utrecht (PV),Italië,2526
Utrecht (PV),Japan,345
Utrecht (PV),Kaapverdië,94
Utrecht (PV),Marokko,44889
Utrecht (PV),Oostenrijk,1119
Utrecht (PV),Pakistan,441
Utrecht (PV),Polen,2903
Utrecht (PV),Portugal,484
Utrecht (PV),Somalië,1636
Utrecht (PV),Spanje,2523
Utrecht (PV),Suriname,18217
Utrecht (PV),Turkije,25170
Utrecht (PV),Verenigd Koninkrijk,4938
Utrecht (PV),Verenigde Staten van Amerika,2772
Utrecht (PV),Vietnam,1358
Utrecht (PV),Zuid-Afrika,1504
Utrecht (PV),Overig Afrika,6363
Utrecht (PV),Overig Amerika,2700
Utrecht (PV),Overig Azië,4484
Utrecht (PV),Overig Europa,5298
Utrecht (PV),Overig Oceanië,432
Noord-Holland (PV),Afghanistan,7007
Noord-Holland (PV),Australië,3747
Noord-Holland (PV),België,11264
Noord-Holland (PV),Brazilië,3987
Noord-Holland (PV),Canada en overig Noord-Amerika,2890
Noord-Holland (PV),China,7432
Noord-Holland (PV),Colombia,2771
Noord-Holland (PV),Dominicaanse Republiek,2954
Noord-Holland (PV),Duitsland,53395
Noord-Holland (PV),Egypte,7938
Noord-Holland (PV),Ethiopië,3051
Noord-Holland (PV),Filippijnen,4153
Noord-Holland (PV),Frankrijk,8703
Noord-Holland (PV),Ghana,11486
Noord-Holland (PV),Griekenland,2202
Noord-Holland (PV),Hongarije,3076
Noord-Holland (PV),Hongkong,4983
Noord-Holland (PV),India,5629
Noord-Holland (PV),Indonesië,77548
Noord-Holland (PV),Irak,6538
Noord-Holland (PV),Iran,5597
Noord-Holland (PV),Italië,9730
Noord-Holland (PV),Japan,4007
Noord-Holland (PV),Kaapverdië,1224
Noord-Holland (PV),Marokko,89551
Noord-Holland (PV),Oostenrijk,3470
Noord-Holland (PV),Pakistan,6682
Noord-Holland (PV),Polen,8801
Noord-Holland (PV),Portugal,5732
Noord-Holland (PV),Somalië,2712
Noord-Holland (PV),Spanje,8541
Noord-Holland (PV),Suriname,97777
Noord-Holland (PV),Turkije,73754
Noord-Holland (PV),Verenigd Koninkrijk,21620
Noord-Holland (PV),Verenigde Staten van Amerika,10472
Noord-Holland (PV),Vietnam,3426
Noord-Holland (PV),Zuid-Afrika,3821
Noord-Holland (PV),Overig Afrika,16764
Noord-Holland (PV),Overig Amerika,11641
Noord-Holland (PV),Overig Azië,17335
Noord-Holland (PV),Overig Europa,17150
Noord-Holland (PV),Overig Oceanië,1348
Zuid-Holland (PV),Afghanistan,9695
Zuid-Holland (PV),Australië,3395
Zuid-Holland (PV),België,16126
Zuid-Holland (PV),Brazilië,3565
Zuid-Holland (PV),Canada en overig Noord-Amerika,3057
Zuid-Holland (PV),China,13810
Zuid-Holland (PV),Colombia,4035
Zuid-Holland (PV),Dominicaanse Republiek,4031
Zuid-Holland (PV),Duitsland,56402
Zuid-Holland (PV),Egypte,4830
Zuid-Holland (PV),Ethiopië,3575
Zuid-Holland (PV),Filippijnen,3684
Zuid-Holland (PV),Frankrijk,10004
Zuid-Holland (PV),Ghana,4065
Zuid-Holland (PV),Griekenland,4159
Zuid-Holland (PV),Hongarije,3017
Zuid-Holland (PV),Hongkong,6157
Zuid-Holland (PV),India,5258
Zuid-Holland (PV),Indonesië,96252
Zuid-Holland (PV),Irak,12212
Zuid-Holland (PV),Iran,8517
Zuid-Holland (PV),Italië,8719
Zuid-Holland (PV),Japan,1695
Zuid-Holland (PV),Kaapverdië,18143
Zuid-Holland (PV),Marokko,101524
Zuid-Holland (PV),Oostenrijk,3992
Zuid-Holland (PV),Pakistan,8260
Zuid-Holland (PV),Polen,12655
Zuid-Holland (PV),Portugal,7264
Zuid-Holland (PV),Somalië,5564
Zuid-Holland (PV),Spanje,9057
Zuid-Holland (PV),Suriname,142258
Zuid-Holland (PV),Turkije,120305
Zuid-Holland (PV),Verenigd Koninkrijk,22193
Zuid-Holland (PV),Verenigde Staten van Amerika,7955
Zuid-Holland (PV),Vietnam,3190
Zuid-Holland (PV),Zuid-Afrika,4017
Zuid-Holland (PV),Overig Afrika,25474
Zuid-Holland (PV),Overig Amerika,11196
Zuid-Holland (PV),Overig Azië,17004
Zuid-Holland (PV),Overig Europa,17429
Zuid-Holland (PV),Overig Oceanië,1217
Zeeland (PV),Afghanistan,404
Zeeland (PV),Australië,212
Zeeland (PV),België,16813
Zeeland (PV),Brazilië,215
Zeeland (PV),Canada en overig Noord-Amerika,289
Zeeland (PV),China,802
Zeeland (PV),Colombia,126
Zeeland (PV),Dominicaanse Republiek,108
Zeeland (PV),Duitsland,5600
Zeeland (PV),Egypte,244
Zeeland (PV),Ethiopië,99
Zeeland (PV),Filippijnen,250
Zeeland (PV),Frankrijk,991
Zeeland (PV),Ghana,59
Zeeland (PV),Griekenland,235
Zeeland (PV),Hongarije,190
Zeeland (PV),Hongkong,187
Zeeland (PV),India,119
Zeeland (PV),Indonesië,6518
Zeeland (PV),Irak,621
Zeeland (PV),Iran,268
Zeeland (PV),Italië,439
Zeeland (PV),Japan,22
Zeeland (PV),Kaapverdië,31
Zeeland (PV),Marokko,2119
Zeeland (PV),Oostenrijk,354
Zeeland (PV),Pakistan,94
Zeeland (PV),Polen,1187
Zeeland (PV),Portugal,275
Zeeland (PV),Somalië,209
Zeeland (PV),Spanje,280
Zeeland (PV),Suriname,2499
Zeeland (PV),Turkije,3179
Zeeland (PV),Verenigd Koninkrijk,1784
Zeeland (PV),Verenigde Staten van Amerika,385
Zeeland (PV),Vietnam,530
Zeeland (PV),Zuid-Afrika,315
Zeeland (PV),Overig Afrika,1625
Zeeland (PV),Overig Amerika,545
Zeeland (PV),Overig Azië,1128
Zeeland (PV),Overig Europa,1050
Zeeland (PV),Overig Oceanië,55
Noord-Brabant (PV),Afghanistan,5199
Noord-Brabant (PV),Australië,1828
Noord-Brabant (PV),België,33252
Noord-Brabant (PV),Brazilië,1527
Noord-Brabant (PV),Canada en overig Noord-Amerika,1637
Noord-Brabant (PV),China,5618
Noord-Brabant (PV),Colombia,708
Noord-Brabant (PV),Dominicaanse Republiek,709
Noord-Brabant (PV),Duitsland,40112
Noord-Brabant (PV),Egypte,1462
Noord-Brabant (PV),Ethiopië,739
Noord-Brabant (PV),Filippijnen,1357
Noord-Brabant (PV),Frankrijk,3995
Noord-Brabant (PV),Ghana,938
Noord-Brabant (PV),Griekenland,1409
Noord-Brabant (PV),Hongarije,1392
Noord-Brabant (PV),Hongkong,1778
Noord-Brabant (PV),India,1443
Noord-Brabant (PV),Indonesië,51774
Noord-Brabant (PV),Irak,3986
Noord-Brabant (PV),Iran,2612
Noord-Brabant (PV),Italië,2899
Noord-Brabant (PV),Japan,474
Noord-Brabant (PV),Kaapverdië,127
Noord-Brabant (PV),Marokko,37301
Noord-Brabant (PV),Oostenrijk,1757
Noord-Brabant (PV),Pakistan,650
Noord-Brabant (PV),Polen,8966
Noord-Brabant (PV),Portugal,1922
Noord-Brabant (PV),Somalië,3395
Noord-Brabant (PV),Spanje,3811
Noord-Brabant (PV),Suriname,18769
Noord-Brabant (PV),Turkije,48360
Noord-Brabant (PV),Verenigd Koninkrijk,8128
Noord-Brabant (PV),Verenigde Staten van Amerika,2662
Noord-Brabant (PV),Vietnam,3386
Noord-Brabant (PV),Zuid-Afrika,1536
Noord-Brabant (PV),Overig Afrika,10882
Noord-Brabant (PV),Overig Amerika,3512
Noord-Brabant (PV),Overig Azië,8028
Noord-Brabant (PV),Overig Europa,6710
Noord-Brabant (PV),Overig Oceanië,715
Limburg (PV),Afghanistan,2242
Limburg (PV),Australië,742
Limburg (PV),België,19240
Limburg (PV),Brazilië,497
Limburg (PV),Canada en overig Noord-Amerika,496
Limburg (PV),China,2427
Limburg (PV),Colombia,326
Limburg (PV),Dominicaanse Republiek,191
Limburg (PV),Duitsland,84206
Limburg (PV),Egypte,748
Limburg (PV),Ethiopië,274
Limburg (PV),Filippijnen,577
Limburg (PV),Frankrijk,1628
Limburg (PV),Ghana,279
Limburg (PV),Griekenland,747
Limburg (PV),Hongarije,1065
Limburg (PV),Hongkong,644
Limburg (PV),India,337
Limburg (PV),Indonesië,21896
Limburg (PV),Irak,1805
Limburg (PV),Iran,1436
Limburg (PV),Italië,3400
Limburg (PV),Japan,228
Limburg (PV),Kaapverdië,21
Limburg (PV),Marokko,16506
Limburg (PV),Oostenrijk,1301
Limburg (PV),Pakistan,281
Limburg (PV),Polen,5752
Limburg (PV),Portugal,435
Limburg (PV),Somalië,918
Limburg (PV),Spanje,1519
Limburg (PV),Suriname,2998
Limburg (PV),Turkije,11811
Limburg (PV),Verenigd Koninkrijk,3780
Limburg (PV),Verenigde Staten van Amerika,1510
Limburg (PV),Vietnam,1133
Limburg (PV),Zuid-Afrika,491
Limburg (PV),Overig Afrika,4904
Limburg (PV),Overig Amerika,1185
Limburg (PV),Overig Azië,3635
Limburg (PV),Overig Europa,3371
Limburg (PV),Overig Oceanië,238
