Regio,Migratieachtergrond,value
Drenthe (PV),Somalië,379
Drenthe (PV),Spanje,181
Drenthe (PV),Suriname,1727
Drenthe (PV),Turkije,1674
Drenthe (PV),Verenigd Koninkrijk,1114
Drenthe (PV),Verenigde Staten van Amerika,375
Drenthe (PV),Vietnam,283
Drenthe (PV),Zuid-Afrika,307
Drenthe (PV),Overig Afrika,1630
Drenthe (PV),Overig Amerika,331
Drenthe (PV),Overig Azië,1224
Drenthe (PV),Overig Europa,1035
Drenthe (PV),Overig Oceanië,82
Overijssel (PV),Afghanistan,1785
Overijssel (PV),Australië,651
Overijssel (PV),België,1562
Overijssel (PV),Brazilië,771
Overijssel (PV),Canada en overig Noord-Amerika,599
Overijssel (PV),China,3202
Overijssel (PV),Colombia,346
Overijssel (PV),Dominicaanse Republiek,238
Overijssel (PV),Duitsland,32109
Overijssel (PV),Egypte,345
Overijssel (PV),Ethiopië,385
Overijssel (PV),Filippijnen,455
Overijssel (PV),Frankrijk,962
Overijssel (PV),Ghana,144
Overijssel (PV),Griekenland,272
Overijssel (PV),Hongarije,844
Overijssel (PV),Hongkong,490
Overijssel (PV),India,341
Overijssel (PV),Indonesië,20716
Overijssel (PV),Irak,4184
Overijssel (PV),Iran,1411
Overijssel (PV),Italië,2677
Overijssel (PV),Japan,63
Overijssel (PV),Kaapverdië,20
Overijssel (PV),Marokko,4072
Overijssel (PV),Oostenrijk,676
Overijssel (PV),Pakistan,229
Overijssel (PV),Polen,1918
Overijssel (PV),Portugal,249
Overijssel (PV),Somalië,725
Overijssel (PV),Spanje,1554
Overijssel (PV),Suriname,5090
Overijssel (PV),Turkije,33969
Overijssel (PV),Verenigd Koninkrijk,2186
Overijssel (PV),Verenigde Staten van Amerika,846
Overijssel (PV),Vietnam,1068
Overijssel (PV),Zuid-Afrika,799
Overijssel (PV),Overig Afrika,4407
Overijssel (PV),Overig Amerika,1199
Overijssel (PV),Overig Azië,6148
Overijssel (PV),Overig Europa,2596
Overijssel (PV),Overig Oceanië,236
Flevoland (PV),Afghanistan,994
Flevoland (PV),Australië,381
Flevoland (PV),België,1207
Flevoland (PV),Brazilië,461
Flevoland (PV),Canada en overig Noord-Amerika,403
Flevoland (PV),China,855
Flevoland (PV),Colombia,329
Flevoland (PV),Dominicaanse Republiek,299
Flevoland (PV),Duitsland,6257
Flevoland (PV),Egypte,728
Flevoland (PV),Ethiopië,199
Flevoland (PV),Filippijnen,756
Flevoland (PV),Frankrijk,764
Flevoland (PV),Ghana,1048
Flevoland (PV),Griekenland,224
Flevoland (PV),Hongarije,351
Flevoland (PV),Hongkong,459
Flevoland (PV),India,514
Flevoland (PV),Indonesië,9469
Flevoland (PV),Irak,1938
Flevoland (PV),Iran,1493
Flevoland (PV),Italië,772
Flevoland (PV),Japan,126
Flevoland (PV),Kaapverdië,82
Flevoland (PV),Marokko,8276
Flevoland (PV),Oostenrijk,344
Flevoland (PV),Pakistan,585
Flevoland (PV),Polen,1088
Flevoland (PV),Portugal,549
Flevoland (PV),Somalië,302
Flevoland (PV),Spanje,694
Flevoland (PV),Suriname,22302
Flevoland (PV),Turkije,5190
Flevoland (PV),Verenigd Koninkrijk,1711
Flevoland (PV),Verenigde Staten van Amerika,757
Flevoland (PV),Vietnam,859
Flevoland (PV),Zuid-Afrika,588
Flevoland (PV),Overig Afrika,3133
Flevoland (PV),Overig Amerika,1420
Flevoland (PV),Overig Azië,1936
Flevoland (PV),Overig Europa,1569
Flevoland (PV),Overig Oceanië,136
Gelderland (PV),Afghanistan,4902
Gelderland (PV),Australië,1387
Gelderland (PV),België,5372
Gelderland (PV),Brazilië,1014
Gelderland (PV),Canada en overig Noord-Amerika,1335
Gelderland (PV),China,4438
Gelderland (PV),Colombia,675
Gelderland (PV),Dominicaanse Republiek,641
Gelderland (PV),Duitsland,52165
Gelderland (PV),Egypte,946
Gelderland (PV),Ethiopië,783
Gelderland (PV),Filippijnen,1041
Gelderland (PV),Frankrijk,2439
Gelderland (PV),Ghana,514
Gelderland (PV),Griekenland,995
Gelderland (PV),Hongarije,1237
Gelderland (PV),Hongkong,1387
Gelderland (PV),India,604
Gelderland (PV),Indonesië,46461
Gelderland (PV),Irak,5020
Gelderland (PV),Iran,2810
Gelderland (PV),Italië,3132
Gelderland (PV),Japan,255
Gelderland (PV),Kaapverdië,60
Gelderland (PV),Marokko,18616
Gelderland (PV),Oostenrijk,1570
Gelderland (PV),Pakistan,437
Gelderland (PV),Polen,3576
Gelderland (PV),Portugal,569
Gelderland (PV),Somalië,2350
Gelderland (PV),Spanje,2249
Gelderland (PV),Suriname,10960
Gelderland (PV),Turkije,37159
Gelderland (PV),Verenigd Koninkrijk,5170
Gelderland (PV),Verenigde Staten van Amerika,2042
Gelderland (PV),Vietnam,2110
Gelderland (PV),Zuid-Afrika,1468
Gelderland (PV),Overig Afrika,8388
Gelderland (PV),Overig Amerika,2484
Gelderland (PV),Overig Azië,5438
Gelderland (PV),Overig Europa,5197
Gelderland (PV),Overig Oceanië,462
Utrecht (PV),Afghanistan,2865
Utrecht (PV),Australië,1081
Utrecht (PV),België,4473
Utrecht (PV),Brazilië,744
Utrecht (PV),Canada en overig Noord-Amerika,957
Utrecht (PV),China,2695
Utrecht (PV),Colombia,560
Utrecht (PV),Dominicaanse Republiek,364
Utrecht (PV),Duitsland,19776
Utrecht (PV),Egypte,965
Utrecht (PV),Ethiopië,838
Utrecht (PV),Filippijnen,680
Utrecht (PV),Frankrijk,2476
Utrecht (PV),Ghana,438
Utrecht (PV),Griekenland,2181
Utrecht (PV),Hongarije,953
Utrecht (PV),Hongkong,1444
Utrecht (PV),India,699
Utrecht (PV),Indonesië,34309
Utrecht (PV),Irak,3266
Utrecht (PV),Iran,2514
Utrecht (PV),Italië,2445
Utrecht (PV),Japan,317
Utrecht (PV),Kaapverdië,72
Utrecht (PV),Marokko,42662
Utrecht (PV),Oostenrijk,1085
Utrecht (PV),Pakistan,412
Utrecht (PV),Polen,2377
Utrecht (PV),Portugal,447
Utrecht (PV),Somalië,1933
Utrecht (PV),Spanje,2345
Utrecht (PV),Suriname,17902
Utrecht (PV),Turkije,24229
Utrecht (PV),Verenigd Koninkrijk,4892
Utrecht (PV),Verenigde Staten van Amerika,2652
Utrecht (PV),Vietnam,1277
Utrecht (PV),Zuid-Afrika,1414
Utrecht (PV),Overig Afrika,5948
Utrecht (PV),Overig Amerika,2534
Utrecht (PV),Overig Azië,4017
Utrecht (PV),Overig Europa,4972
Utrecht (PV),Overig Oceanië,433
Noord-Holland (PV),Afghanistan,6858
Noord-Holland (PV),Australië,3759
Noord-Holland (PV),België,11172
Noord-Holland (PV),Brazilië,3507
Noord-Holland (PV),Canada en overig Noord-Amerika,2886
Noord-Holland (PV),China,7132
Noord-Holland (PV),Colombia,2580
Noord-Holland (PV),Dominicaanse Republiek,2841
Noord-Holland (PV),Duitsland,54019
Noord-Holland (PV),Egypte,7567
Noord-Holland (PV),Ethiopië,3014
Noord-Holland (PV),Filippijnen,3883
Noord-Holland (PV),Frankrijk,8463
Noord-Holland (PV),Ghana,11284
Noord-Holland (PV),Griekenland,2128
Noord-Holland (PV),Hongarije,3024
Noord-Holland (PV),Hongkong,4996
Noord-Holland (PV),India,4676
Noord-Holland (PV),Indonesië,78305
Noord-Holland (PV),Irak,6639
Noord-Holland (PV),Iran,5452
Noord-Holland (PV),Italië,9545
Noord-Holland (PV),Japan,3989
Noord-Holland (PV),Kaapverdië,1203
Noord-Holland (PV),Marokko,85777
Noord-Holland (PV),Oostenrijk,3483
Noord-Holland (PV),Pakistan,6529
Noord-Holland (PV),Polen,6523
Noord-Holland (PV),Portugal,5808
Noord-Holland (PV),Somalië,3065
Noord-Holland (PV),Spanje,8703
Noord-Holland (PV),Suriname,97894
Noord-Holland (PV),Turkije,71821
Noord-Holland (PV),Verenigd Koninkrijk,21768
Noord-Holland (PV),Verenigde Staten van Amerika,10330
Noord-Holland (PV),Vietnam,3293
Noord-Holland (PV),Zuid-Afrika,3730
Noord-Holland (PV),Overig Afrika,16738
Noord-Holland (PV),Overig Amerika,11041
Noord-Holland (PV),Overig Azië,16514
Noord-Holland (PV),Overig Europa,16516
Noord-Holland (PV),Overig Oceanië,1363
Zuid-Holland (PV),Afghanistan,9200
Zuid-Holland (PV),Australië,3344
Zuid-Holland (PV),België,16302
Zuid-Holland (PV),Brazilië,3088
Zuid-Holland (PV),Canada en overig Noord-Amerika,2968
Zuid-Holland (PV),China,13292
Zuid-Holland (PV),Colombia,3941
Zuid-Holland (PV),Dominicaanse Republiek,3932
Zuid-Holland (PV),Duitsland,57363
Zuid-Holland (PV),Egypte,4627
Zuid-Holland (PV),Ethiopië,3531
Zuid-Holland (PV),Filippijnen,3409
Zuid-Holland (PV),Frankrijk,9804
Zuid-Holland (PV),Ghana,4311
Zuid-Holland (PV),Griekenland,3968
Zuid-Holland (PV),Hongarije,2990
Zuid-Holland (PV),Hongkong,6141
Zuid-Holland (PV),India,4854
Zuid-Holland (PV),Indonesië,98537
Zuid-Holland (PV),Irak,11977
Zuid-Holland (PV),Iran,8265
Zuid-Holland (PV),Italië,8486
Zuid-Holland (PV),Japan,1700
Zuid-Holland (PV),Kaapverdië,17982
Zuid-Holland (PV),Marokko,97349
Zuid-Holland (PV),Oostenrijk,4023
Zuid-Holland (PV),Pakistan,8207
Zuid-Holland (PV),Polen,8687
Zuid-Holland (PV),Portugal,7098
Zuid-Holland (PV),Somalië,6483
Zuid-Holland (PV),Spanje,9245
Zuid-Holland (PV),Suriname,140497
Zuid-Holland (PV),Turkije,116781
Zuid-Holland (PV),Verenigd Koninkrijk,22807
Zuid-Holland (PV),Verenigde Staten van Amerika,7765
Zuid-Holland (PV),Vietnam,3099
Zuid-Holland (PV),Zuid-Afrika,4012
Zuid-Holland (PV),Overig Afrika,25241
Zuid-Holland (PV),Overig Amerika,10705
Zuid-Holland (PV),Overig Azië,16085
Zuid-Holland (PV),Overig Europa,16705
Zuid-Holland (PV),Overig Oceanië,1210
Zeeland (PV),Afghanistan,424
Zeeland (PV),Australië,220
Zeeland (PV),België,16958
Zeeland (PV),Brazilië,189
Zeeland (PV),Canada en overig Noord-Amerika,280
Zeeland (PV),China,863
Zeeland (PV),Colombia,114
Zeeland (PV),Dominicaanse Republiek,95
Zeeland (PV),Duitsland,5485
Zeeland (PV),Egypte,235
Zeeland (PV),Ethiopië,114
Zeeland (PV),Filippijnen,232
Zeeland (PV),Frankrijk,1018
Zeeland (PV),Ghana,56
Zeeland (PV),Griekenland,238
Zeeland (PV),Hongarije,175
Zeeland (PV),Hongkong,188
Zeeland (PV),India,104
Zeeland (PV),Indonesië,6549
Zeeland (PV),Irak,651
Zeeland (PV),Iran,295
Zeeland (PV),Italië,433
Zeeland (PV),Japan,18
Zeeland (PV),Kaapverdië,19
Zeeland (PV),Marokko,2040
Zeeland (PV),Oostenrijk,345
Zeeland (PV),Pakistan,99
Zeeland (PV),Polen,927
Zeeland (PV),Portugal,241
Zeeland (PV),Somalië,219
Zeeland (PV),Spanje,260
Zeeland (PV),Suriname,2474
Zeeland (PV),Turkije,3157
Zeeland (PV),Verenigd Koninkrijk,1773
Zeeland (PV),Verenigde Staten van Amerika,370
Zeeland (PV),Vietnam,483
Zeeland (PV),Zuid-Afrika,314
Zeeland (PV),Overig Afrika,1727
Zeeland (PV),Overig Amerika,493
Zeeland (PV),Overig Azië,1051
Zeeland (PV),Overig Europa,1014
Zeeland (PV),Overig Oceanië,58
Noord-Brabant (PV),Afghanistan,5099
Noord-Brabant (PV),Australië,1800
Noord-Brabant (PV),België,33563
Noord-Brabant (PV),Brazilië,1356
Noord-Brabant (PV),Canada en overig Noord-Amerika,1644
Noord-Brabant (PV),China,5258
Noord-Brabant (PV),Colombia,619
Noord-Brabant (PV),Dominicaanse Republiek,659
Noord-Brabant (PV),Duitsland,40332
Noord-Brabant (PV),Egypte,1425
Noord-Brabant (PV),Ethiopië,752
Noord-Brabant (PV),Filippijnen,1229
Noord-Brabant (PV),Frankrijk,3904
Noord-Brabant (PV),Ghana,854
Noord-Brabant (PV),Griekenland,1407
Noord-Brabant (PV),Hongarije,1366
Noord-Brabant (PV),Hongkong,1790
Noord-Brabant (PV),India,1110
Noord-Brabant (PV),Indonesië,52605
Noord-Brabant (PV),Irak,3878
Noord-Brabant (PV),Iran,2532
Noord-Brabant (PV),Italië,2816
Noord-Brabant (PV),Japan,451
Noord-Brabant (PV),Kaapverdië,120
Noord-Brabant (PV),Marokko,35848
Noord-Brabant (PV),Oostenrijk,1748
Noord-Brabant (PV),Pakistan,631
Noord-Brabant (PV),Polen,6573
Noord-Brabant (PV),Portugal,1805
Noord-Brabant (PV),Somalië,3883
Noord-Brabant (PV),Spanje,3861
Noord-Brabant (PV),Suriname,18605
Noord-Brabant (PV),Turkije,47244
Noord-Brabant (PV),Verenigd Koninkrijk,8171
Noord-Brabant (PV),Verenigde Staten van Amerika,2618
Noord-Brabant (PV),Vietnam,3318
Noord-Brabant (PV),Zuid-Afrika,1497
Noord-Brabant (PV),Overig Afrika,10565
Noord-Brabant (PV),Overig Amerika,3249
Noord-Brabant (PV),Overig Azië,7650
Noord-Brabant (PV),Overig Europa,6148
Noord-Brabant (PV),Overig Oceanië,693
Limburg (PV),Afghanistan,2249
Limburg (PV),Australië,760
Limburg (PV),België,19674
Limburg (PV),Brazilië,418
Limburg (PV),Canada en overig Noord-Amerika,455
Limburg (PV),China,2356
Limburg (PV),Colombia,303
Limburg (PV),Dominicaanse Republiek,196
Limburg (PV),Duitsland,87200
Limburg (PV),Egypte,741
Limburg (PV),Ethiopië,249
Limburg (PV),Filippijnen,545
Limburg (PV),Frankrijk,1639
Limburg (PV),Ghana,261
Limburg (PV),Griekenland,771
Limburg (PV),Hongarije,1094
Limburg (PV),Hongkong,636
Limburg (PV),India,346
Limburg (PV),Indonesië,22366
Limburg (PV),Irak,1776
Limburg (PV),Iran,1526
Limburg (PV),Italië,3421
Limburg (PV),Japan,235
Limburg (PV),Kaapverdië,29
Limburg (PV),Marokko,16294
Limburg (PV),Oostenrijk,1312
Limburg (PV),Pakistan,268
Limburg (PV),Polen,5218
Limburg (PV),Portugal,412
Limburg (PV),Somalië,1058
Limburg (PV),Spanje,1521
Limburg (PV),Suriname,2976
Limburg (PV),Turkije,11570
Limburg (PV),Verenigd Koninkrijk,3736
Limburg (PV),Verenigde Staten van Amerika,1443
Limburg (PV),Vietnam,1111
Limburg (PV),Zuid-Afrika,479
Limburg (PV),Overig Afrika,5002
Limburg (PV),Overig Amerika,1144
Limburg (PV),Overig Azië,3562
Limburg (PV),Overig Europa,3224
Limburg (PV),Overig Oceanië,235
