Regio,Migratieachtergrond,value
Overijssel (PV),Italië,2648
Overijssel (PV),Japan,78
Overijssel (PV),Kaapverdië,34
Overijssel (PV),Marokko,4255
Overijssel (PV),Oostenrijk,707
Overijssel (PV),Pakistan,348
Overijssel (PV),Polen,2733
Overijssel (PV),Portugal,317
Overijssel (PV),Somalië,946
Overijssel (PV),Spanje,1533
Overijssel (PV),Suriname,5244
Overijssel (PV),Turkije,34989
Overijssel (PV),Verenigd Koninkrijk,2258
Overijssel (PV),Verenigde Staten van Amerika,878
Overijssel (PV),Vietnam,936
Overijssel (PV),Zuid-Afrika,864
Overijssel (PV),Overig Afrika,4437
Overijssel (PV),Overig Amerika,1315
Overijssel (PV),Overig Azië,6979
Overijssel (PV),Overig Europa,2983
Overijssel (PV),Overig Oceanië,229
Flevoland (PV),Afghanistan,1256
Flevoland (PV),Australië,367
Flevoland (PV),België,1268
Flevoland (PV),Brazilië,587
Flevoland (PV),Canada en overig Noord-Amerika,423
Flevoland (PV),China,1052
Flevoland (PV),Colombia,439
Flevoland (PV),Dominicaanse Republiek,392
Flevoland (PV),Duitsland,6372
Flevoland (PV),Egypte,814
Flevoland (PV),Ethiopië,243
Flevoland (PV),Filippijnen,877
Flevoland (PV),Frankrijk,817
Flevoland (PV),Ghana,1242
Flevoland (PV),Griekenland,265
Flevoland (PV),Hongarije,477
Flevoland (PV),Hongkong,470
Flevoland (PV),India,670
Flevoland (PV),Indonesië,9538
Flevoland (PV),Irak,2401
Flevoland (PV),Iran,1718
Flevoland (PV),Italië,841
Flevoland (PV),Japan,136
Flevoland (PV),Kaapverdië,108
Flevoland (PV),Marokko,9870
Flevoland (PV),Oostenrijk,338
Flevoland (PV),Pakistan,623
Flevoland (PV),Polen,1691
Flevoland (PV),Portugal,631
Flevoland (PV),Somalië,398
Flevoland (PV),Spanje,751
Flevoland (PV),Suriname,25084
Flevoland (PV),Turkije,5782
Flevoland (PV),Verenigd Koninkrijk,1687
Flevoland (PV),Verenigde Staten van Amerika,735
Flevoland (PV),Vietnam,985
Flevoland (PV),Zuid-Afrika,660
Flevoland (PV),Overig Afrika,3492
Flevoland (PV),Overig Amerika,1644
Flevoland (PV),Overig Azië,2387
Flevoland (PV),Overig Europa,1900
Flevoland (PV),Overig Oceanië,131
Gelderland (PV),Afghanistan,4818
Gelderland (PV),Australië,1427
Gelderland (PV),België,5569
Gelderland (PV),Brazilië,1238
Gelderland (PV),Canada en overig Noord-Amerika,1412
Gelderland (PV),China,5066
Gelderland (PV),Colombia,810
Gelderland (PV),Dominicaanse Republiek,717
Gelderland (PV),Duitsland,50929
Gelderland (PV),Egypte,976
Gelderland (PV),Ethiopië,825
Gelderland (PV),Filippijnen,1231
Gelderland (PV),Frankrijk,2773
Gelderland (PV),Ghana,597
Gelderland (PV),Griekenland,1103
Gelderland (PV),Hongarije,1457
Gelderland (PV),Hongkong,1337
Gelderland (PV),India,738
Gelderland (PV),Indonesië,44981
Gelderland (PV),Irak,5235
Gelderland (PV),Iran,2881
Gelderland (PV),Italië,3294
Gelderland (PV),Japan,244
Gelderland (PV),Kaapverdië,74
Gelderland (PV),Marokko,19702
Gelderland (PV),Oostenrijk,1579
Gelderland (PV),Pakistan,491
Gelderland (PV),Polen,5608
Gelderland (PV),Portugal,709
Gelderland (PV),Somalië,2326
Gelderland (PV),Spanje,2330
Gelderland (PV),Suriname,11127
Gelderland (PV),Turkije,38696
Gelderland (PV),Verenigd Koninkrijk,5341
Gelderland (PV),Verenigde Staten van Amerika,2139
Gelderland (PV),Vietnam,2238
Gelderland (PV),Zuid-Afrika,1514
Gelderland (PV),Overig Afrika,7803
Gelderland (PV),Overig Amerika,2805
Gelderland (PV),Overig Azië,6090
Gelderland (PV),Overig Europa,6214
Gelderland (PV),Overig Oceanië,497
Utrecht (PV),Afghanistan,3093
Utrecht (PV),Australië,1204
Utrecht (PV),België,4808
Utrecht (PV),Brazilië,982
Utrecht (PV),Canada en overig Noord-Amerika,1114
Utrecht (PV),China,3368
Utrecht (PV),Colombia,753
Utrecht (PV),Dominicaanse Republiek,429
Utrecht (PV),Duitsland,19876
Utrecht (PV),Egypte,1068
Utrecht (PV),Ethiopië,981
Utrecht (PV),Filippijnen,873
Utrecht (PV),Frankrijk,2737
Utrecht (PV),Ghana,541
Utrecht (PV),Griekenland,2174
Utrecht (PV),Hongarije,1071
Utrecht (PV),Hongkong,1536
Utrecht (PV),India,1251
Utrecht (PV),Indonesië,33377
Utrecht (PV),Irak,3744
Utrecht (PV),Iran,2781
Utrecht (PV),Italië,2721
Utrecht (PV),Japan,339
Utrecht (PV),Kaapverdië,102
Utrecht (PV),Marokko,46909
Utrecht (PV),Oostenrijk,1130
Utrecht (PV),Pakistan,457
Utrecht (PV),Polen,3595
Utrecht (PV),Portugal,552
Utrecht (PV),Somalië,1713
Utrecht (PV),Spanje,2583
Utrecht (PV),Suriname,18482
Utrecht (PV),Turkije,25825
Utrecht (PV),Verenigd Koninkrijk,5179
Utrecht (PV),Verenigde Staten van Amerika,2937
Utrecht (PV),Vietnam,1418
Utrecht (PV),Zuid-Afrika,1609
Utrecht (PV),Overig Afrika,6964
Utrecht (PV),Overig Amerika,2970
Utrecht (PV),Overig Azië,4913
Utrecht (PV),Overig Europa,6173
Utrecht (PV),Overig Oceanië,460
Noord-Holland (PV),Afghanistan,7385
Noord-Holland (PV),Australië,3845
Noord-Holland (PV),België,11576
Noord-Holland (PV),Brazilië,4609
Noord-Holland (PV),Canada en overig Noord-Amerika,3154
Noord-Holland (PV),China,8401
Noord-Holland (PV),Colombia,3032
Noord-Holland (PV),Dominicaanse Republiek,3158
Noord-Holland (PV),Duitsland,53658
Noord-Holland (PV),Egypte,8197
Noord-Holland (PV),Ethiopië,3144
Noord-Holland (PV),Filippijnen,4515
Noord-Holland (PV),Frankrijk,9545
Noord-Holland (PV),Ghana,11627
Noord-Holland (PV),Griekenland,2438
Noord-Holland (PV),Hongarije,3330
Noord-Holland (PV),Hongkong,5060
Noord-Holland (PV),India,6852
Noord-Holland (PV),Indonesië,76963
Noord-Holland (PV),Irak,7528
Noord-Holland (PV),Iran,5931
Noord-Holland (PV),Italië,10504
Noord-Holland (PV),Japan,4029
Noord-Holland (PV),Kaapverdië,1233
Noord-Holland (PV),Marokko,93177
Noord-Holland (PV),Oostenrijk,3568
Noord-Holland (PV),Pakistan,6632
Noord-Holland (PV),Polen,11699
Noord-Holland (PV),Portugal,6082
Noord-Holland (PV),Somalië,3260
Noord-Holland (PV),Spanje,9042
Noord-Holland (PV),Suriname,98969
Noord-Holland (PV),Turkije,75965
Noord-Holland (PV),Verenigd Koninkrijk,22482
Noord-Holland (PV),Verenigde Staten van Amerika,10957
Noord-Holland (PV),Vietnam,3520
Noord-Holland (PV),Zuid-Afrika,4118
Noord-Holland (PV),Overig Afrika,17866
Noord-Holland (PV),Overig Amerika,12274
Noord-Holland (PV),Overig Azië,18485
Noord-Holland (PV),Overig Europa,21204
Noord-Holland (PV),Overig Oceanië,1398
Zuid-Holland (PV),Afghanistan,10118
Zuid-Holland (PV),Australië,3398
Zuid-Holland (PV),België,16313
Zuid-Holland (PV),Brazilië,4135
Zuid-Holland (PV),Canada en overig Noord-Amerika,3223
Zuid-Holland (PV),China,15992
Zuid-Holland (PV),Colombia,4303
Zuid-Holland (PV),Dominicaanse Republiek,4306
Zuid-Holland (PV),Duitsland,56528
Zuid-Holland (PV),Egypte,5094
Zuid-Holland (PV),Ethiopië,3706
Zuid-Holland (PV),Filippijnen,4104
Zuid-Holland (PV),Frankrijk,10566
Zuid-Holland (PV),Ghana,3980
Zuid-Holland (PV),Griekenland,4562
Zuid-Holland (PV),Hongarije,3411
Zuid-Holland (PV),Hongkong,6239
Zuid-Holland (PV),India,6065
Zuid-Holland (PV),Indonesië,94553
Zuid-Holland (PV),Irak,13070
Zuid-Holland (PV),Iran,9289
Zuid-Holland (PV),Italië,9207
Zuid-Holland (PV),Japan,1714
Zuid-Holland (PV),Kaapverdië,18580
Zuid-Holland (PV),Marokko,105315
Zuid-Holland (PV),Oostenrijk,3997
Zuid-Holland (PV),Pakistan,8380
Zuid-Holland (PV),Polen,18111
Zuid-Holland (PV),Portugal,7986
Zuid-Holland (PV),Somalië,5973
Zuid-Holland (PV),Spanje,9428
Zuid-Holland (PV),Suriname,144469
Zuid-Holland (PV),Turkije,124459
Zuid-Holland (PV),Verenigd Koninkrijk,22353
Zuid-Holland (PV),Verenigde Staten van Amerika,8360
Zuid-Holland (PV),Vietnam,3329
Zuid-Holland (PV),Zuid-Afrika,4289
Zuid-Holland (PV),Overig Afrika,26963
Zuid-Holland (PV),Overig Amerika,11923
Zuid-Holland (PV),Overig Azië,18294
Zuid-Holland (PV),Overig Europa,23375
Zuid-Holland (PV),Overig Oceanië,1223
Zeeland (PV),Afghanistan,330
Zeeland (PV),Australië,208
Zeeland (PV),België,16932
Zeeland (PV),Brazilië,238
Zeeland (PV),Canada en overig Noord-Amerika,294
Zeeland (PV),China,727
Zeeland (PV),Colombia,136
Zeeland (PV),Dominicaanse Republiek,110
Zeeland (PV),Duitsland,5701
Zeeland (PV),Egypte,233
Zeeland (PV),Ethiopië,102
Zeeland (PV),Filippijnen,262
Zeeland (PV),Frankrijk,999
Zeeland (PV),Ghana,56
Zeeland (PV),Griekenland,225
Zeeland (PV),Hongarije,207
Zeeland (PV),Hongkong,177
Zeeland (PV),India,151
Zeeland (PV),Indonesië,6440
Zeeland (PV),Irak,729
Zeeland (PV),Iran,263
Zeeland (PV),Italië,434
Zeeland (PV),Japan,24
Zeeland (PV),Kaapverdië,26
Zeeland (PV),Marokko,2171
Zeeland (PV),Oostenrijk,355
Zeeland (PV),Pakistan,97
Zeeland (PV),Polen,1532
Zeeland (PV),Portugal,435
Zeeland (PV),Somalië,336
Zeeland (PV),Spanje,315
Zeeland (PV),Suriname,2505
Zeeland (PV),Turkije,3210
Zeeland (PV),Verenigd Koninkrijk,1807
Zeeland (PV),Verenigde Staten van Amerika,387
Zeeland (PV),Vietnam,489
Zeeland (PV),Zuid-Afrika,345
Zeeland (PV),Overig Afrika,1542
Zeeland (PV),Overig Amerika,566
Zeeland (PV),Overig Azië,1196
Zeeland (PV),Overig Europa,1231
Zeeland (PV),Overig Oceanië,60
Noord-Brabant (PV),Afghanistan,5027
Noord-Brabant (PV),Australië,1864
Noord-Brabant (PV),België,32945
Noord-Brabant (PV),Brazilië,1716
Noord-Brabant (PV),Canada en overig Noord-Amerika,1678
Noord-Brabant (PV),China,6491
Noord-Brabant (PV),Colombia,824
Noord-Brabant (PV),Dominicaanse Republiek,771
Noord-Brabant (PV),Duitsland,40240
Noord-Brabant (PV),Egypte,1520
Noord-Brabant (PV),Ethiopië,824
Noord-Brabant (PV),Filippijnen,1488
Noord-Brabant (PV),Frankrijk,4286
Noord-Brabant (PV),Ghana,972
Noord-Brabant (PV),Griekenland,1491
Noord-Brabant (PV),Hongarije,1643
Noord-Brabant (PV),Hongkong,1764
Noord-Brabant (PV),India,1862
Noord-Brabant (PV),Indonesië,51054
Noord-Brabant (PV),Irak,4558
Noord-Brabant (PV),Iran,2715
Noord-Brabant (PV),Italië,3075
Noord-Brabant (PV),Japan,529
Noord-Brabant (PV),Kaapverdië,128
Noord-Brabant (PV),Marokko,38568
Noord-Brabant (PV),Oostenrijk,1727
Noord-Brabant (PV),Pakistan,708
Noord-Brabant (PV),Polen,13106
Noord-Brabant (PV),Portugal,2275
Noord-Brabant (PV),Somalië,3731
Noord-Brabant (PV),Spanje,3910
Noord-Brabant (PV),Suriname,18878
Noord-Brabant (PV),Turkije,49430
Noord-Brabant (PV),Verenigd Koninkrijk,8387
Noord-Brabant (PV),Verenigde Staten van Amerika,2811
Noord-Brabant (PV),Vietnam,3456
Noord-Brabant (PV),Zuid-Afrika,1629
Noord-Brabant (PV),Overig Afrika,11484
Noord-Brabant (PV),Overig Amerika,3817
Noord-Brabant (PV),Overig Azië,8612
Noord-Brabant (PV),Overig Europa,8010
Noord-Brabant (PV),Overig Oceanië,718
Limburg (PV),Afghanistan,2182
Limburg (PV),Australië,765
Limburg (PV),België,18917
Limburg (PV),Brazilië,581
Limburg (PV),Canada en overig Noord-Amerika,450
Limburg (PV),China,2532
Limburg (PV),Colombia,346
Limburg (PV),Dominicaanse Republiek,214
Limburg (PV),Duitsland,81503
Limburg (PV),Egypte,746
Limburg (PV),Ethiopië,302
Limburg (PV),Filippijnen,609
Limburg (PV),Frankrijk,1726
Limburg (PV),Ghana,280
Limburg (PV),Griekenland,755
Limburg (PV),Hongarije,1150
Limburg (PV),Hongkong,627
Limburg (PV),India,397
Limburg (PV),Indonesië,21400
Limburg (PV),Irak,2179
Limburg (PV),Iran,1460
Limburg (PV),Italië,3474
Limburg (PV),Japan,261
Limburg (PV),Kaapverdië,27
Limburg (PV),Marokko,16458
Limburg (PV),Oostenrijk,1299
Limburg (PV),Pakistan,270
Limburg (PV),Polen,6871
Limburg (PV),Portugal,535
Limburg (PV),Somalië,1183
Limburg (PV),Spanje,1577
Limburg (PV),Suriname,3040
Limburg (PV),Turkije,11985
Limburg (PV),Verenigd Koninkrijk,3903
Limburg (PV),Verenigde Staten van Amerika,1466
Limburg (PV),Vietnam,1163
Limburg (PV),Zuid-Afrika,515
Limburg (PV),Overig Afrika,4858
Limburg (PV),Overig Amerika,1228
Limburg (PV),Overig Azië,3903
Limburg (PV),Overig Europa,3839
Limburg (PV),Overig Oceanië,238
