Regio,Migratieachtergrond,value
Flevoland (PV),Dominicaanse Republiek,111
Flevoland (PV),Duitsland,5338
Flevoland (PV),Egypte,369
Flevoland (PV),Ethiopië,93
Flevoland (PV),Filippijnen,395
Flevoland (PV),Frankrijk,454
Flevoland (PV),Ghana,341
Flevoland (PV),Griekenland,129
Flevoland (PV),Hongarije,166
Flevoland (PV),Hongkong,345
Flevoland (PV),India,192
Flevoland (PV),Indonesië,7708
Flevoland (PV),Irak,516
Flevoland (PV),Iran,559
Flevoland (PV),Italië,618
Flevoland (PV),Japan,95
Flevoland (PV),Kaapverdië,38
Flevoland (PV),Marokko,4438
Flevoland (PV),Oostenrijk,249
Flevoland (PV),Pakistan,283
Flevoland (PV),Polen,530
Flevoland (PV),Portugal,207
Flevoland (PV),Somalië,281
Flevoland (PV),Spanje,436
Flevoland (PV),Suriname,10221
Flevoland (PV),Turkije,2134
Flevoland (PV),Verenigd Koninkrijk,1229
Flevoland (PV),Verenigde Staten van Amerika,452
Flevoland (PV),Vietnam,577
Flevoland (PV),Zuid-Afrika,376
Flevoland (PV),Overig Afrika,805
Flevoland (PV),Overig Amerika,628
Flevoland (PV),Overig Azië,812
Flevoland (PV),Overig Europa,938
Flevoland (PV),Overig Oceanië,84
Gelderland (PV),Afghanistan,816
Gelderland (PV),Australië,1101
Gelderland (PV),België,4983
Gelderland (PV),Brazilië,646
Gelderland (PV),Canada en overig Noord-Amerika,1024
Gelderland (PV),China,2574
Gelderland (PV),Colombia,370
Gelderland (PV),Dominicaanse Republiek,359
Gelderland (PV),Duitsland,55408
Gelderland (PV),Egypte,611
Gelderland (PV),Ethiopië,687
Gelderland (PV),Filippijnen,705
Gelderland (PV),Frankrijk,1964
Gelderland (PV),Ghana,327
Gelderland (PV),Griekenland,757
Gelderland (PV),Hongarije,1090
Gelderland (PV),Hongkong,1473
Gelderland (PV),India,388
Gelderland (PV),Indonesië,48603
Gelderland (PV),Irak,1564
Gelderland (PV),Iran,1809
Gelderland (PV),Italië,2871
Gelderland (PV),Japan,142
Gelderland (PV),Kaapverdië,44
Gelderland (PV),Marokko,14152
Gelderland (PV),Oostenrijk,1433
Gelderland (PV),Pakistan,271
Gelderland (PV),Polen,2260
Gelderland (PV),Portugal,316
Gelderland (PV),Somalië,2577
Gelderland (PV),Spanje,1990
Gelderland (PV),Suriname,10158
Gelderland (PV),Turkije,29708
Gelderland (PV),Verenigd Koninkrijk,4465
Gelderland (PV),Verenigde Staten van Amerika,1642
Gelderland (PV),Vietnam,1606
Gelderland (PV),Zuid-Afrika,935
Gelderland (PV),Overig Afrika,3172
Gelderland (PV),Overig Amerika,1590
Gelderland (PV),Overig Azië,3183
Gelderland (PV),Overig Europa,3817
Gelderland (PV),Overig Oceanië,370
Utrecht (PV),Afghanistan,489
Utrecht (PV),Australië,753
Utrecht (PV),België,3889
Utrecht (PV),Brazilië,387
Utrecht (PV),Canada en overig Noord-Amerika,736
Utrecht (PV),China,1601
Utrecht (PV),Colombia,277
Utrecht (PV),Dominicaanse Republiek,181
Utrecht (PV),Duitsland,19657
Utrecht (PV),Egypte,615
Utrecht (PV),Ethiopië,617
Utrecht (PV),Filippijnen,409
Utrecht (PV),Frankrijk,1863
Utrecht (PV),Ghana,328
Utrecht (PV),Griekenland,2010
Utrecht (PV),Hongarije,924
Utrecht (PV),Hongkong,1333
Utrecht (PV),India,527
Utrecht (PV),Indonesië,34913
Utrecht (PV),Irak,1300
Utrecht (PV),Iran,1538
Utrecht (PV),Italië,2012
Utrecht (PV),Japan,238
Utrecht (PV),Kaapverdië,39
Utrecht (PV),Marokko,31184
Utrecht (PV),Oostenrijk,1077
Utrecht (PV),Pakistan,318
Utrecht (PV),Polen,1687
Utrecht (PV),Portugal,288
Utrecht (PV),Somalië,1794
Utrecht (PV),Spanje,2033
Utrecht (PV),Suriname,15926
Utrecht (PV),Turkije,18572
Utrecht (PV),Verenigd Koninkrijk,4100
Utrecht (PV),Verenigde Staten van Amerika,2130
Utrecht (PV),Vietnam,952
Utrecht (PV),Zuid-Afrika,857
Utrecht (PV),Overig Afrika,2465
Utrecht (PV),Overig Amerika,1521
Utrecht (PV),Overig Azië,2417
Utrecht (PV),Overig Europa,3468
Utrecht (PV),Overig Oceanië,290
Noord-Holland (PV),Afghanistan,1466
Noord-Holland (PV),Australië,2585
Noord-Holland (PV),België,10318
Noord-Holland (PV),Brazilië,2119
Noord-Holland (PV),Canada en overig Noord-Amerika,2132
Noord-Holland (PV),China,4465
Noord-Holland (PV),Colombia,1446
Noord-Holland (PV),Dominicaanse Republiek,2027
Noord-Holland (PV),Duitsland,55571
Noord-Holland (PV),Egypte,4908
Noord-Holland (PV),Ethiopië,2297
Noord-Holland (PV),Filippijnen,2714
Noord-Holland (PV),Frankrijk,6595
Noord-Holland (PV),Ghana,7849
Noord-Holland (PV),Griekenland,1552
Noord-Holland (PV),Hongarije,2734
Noord-Holland (PV),Hongkong,4765
Noord-Holland (PV),India,3347
Noord-Holland (PV),Indonesië,79839
Noord-Holland (PV),Irak,2883
Noord-Holland (PV),Iran,3751
Noord-Holland (PV),Italië,8191
Noord-Holland (PV),Japan,3681
Noord-Holland (PV),Kaapverdië,1069
Noord-Holland (PV),Marokko,63870
Noord-Holland (PV),Oostenrijk,3417
Noord-Holland (PV),Pakistan,5416
Noord-Holland (PV),Polen,4369
Noord-Holland (PV),Portugal,5376
Noord-Holland (PV),Somalië,3470
Noord-Holland (PV),Spanje,7900
Noord-Holland (PV),Suriname,91198
Noord-Holland (PV),Turkije,57274
Noord-Holland (PV),Verenigd Koninkrijk,17519
Noord-Holland (PV),Verenigde Staten van Amerika,7354
Noord-Holland (PV),Vietnam,2528
Noord-Holland (PV),Zuid-Afrika,2596
Noord-Holland (PV),Overig Afrika,8565
Noord-Holland (PV),Overig Amerika,7519
Noord-Holland (PV),Overig Azië,10433
Noord-Holland (PV),Overig Europa,12239
Noord-Holland (PV),Overig Oceanië,872
Zuid-Holland (PV),Afghanistan,1842
Zuid-Holland (PV),Australië,2473
Zuid-Holland (PV),België,16003
Zuid-Holland (PV),Brazilië,1794
Zuid-Holland (PV),Canada en overig Noord-Amerika,2152
Zuid-Holland (PV),China,6991
Zuid-Holland (PV),Colombia,2249
Zuid-Holland (PV),Dominicaanse Republiek,2067
Zuid-Holland (PV),Duitsland,60328
Zuid-Holland (PV),Egypte,3363
Zuid-Holland (PV),Ethiopië,2797
Zuid-Holland (PV),Filippijnen,2070
Zuid-Holland (PV),Frankrijk,8299
Zuid-Holland (PV),Ghana,3140
Zuid-Holland (PV),Griekenland,3263
Zuid-Holland (PV),Hongarije,2781
Zuid-Holland (PV),Hongkong,5515
Zuid-Holland (PV),India,3758
Zuid-Holland (PV),Indonesië,105256
Zuid-Holland (PV),Irak,3566
Zuid-Holland (PV),Iran,5390
Zuid-Holland (PV),Italië,7527
Zuid-Holland (PV),Japan,1368
Zuid-Holland (PV),Kaapverdië,15380
Zuid-Holland (PV),Marokko,71062
Zuid-Holland (PV),Oostenrijk,4158
Zuid-Holland (PV),Pakistan,6848
Zuid-Holland (PV),Polen,5332
Zuid-Holland (PV),Portugal,5416
Zuid-Holland (PV),Somalië,6333
Zuid-Holland (PV),Spanje,8787
Zuid-Holland (PV),Suriname,122009
Zuid-Holland (PV),Turkije,89480
Zuid-Holland (PV),Verenigd Koninkrijk,20503
Zuid-Holland (PV),Verenigde Staten van Amerika,6191
Zuid-Holland (PV),Vietnam,2162
Zuid-Holland (PV),Zuid-Afrika,2725
Zuid-Holland (PV),Overig Afrika,11200
Zuid-Holland (PV),Overig Amerika,6952
Zuid-Holland (PV),Overig Azië,9360
Zuid-Holland (PV),Overig Europa,13029
Zuid-Holland (PV),Overig Oceanië,868
Zeeland (PV),Afghanistan,103
Zeeland (PV),Australië,179
Zeeland (PV),België,16389
Zeeland (PV),Brazilië,120
Zeeland (PV),Canada en overig Noord-Amerika,252
Zeeland (PV),China,488
Zeeland (PV),Colombia,57
Zeeland (PV),Dominicaanse Republiek,47
Zeeland (PV),Duitsland,5070
Zeeland (PV),Egypte,180
Zeeland (PV),Ethiopië,111
Zeeland (PV),Filippijnen,140
Zeeland (PV),Frankrijk,968
Zeeland (PV),Ghana,60
Zeeland (PV),Griekenland,174
Zeeland (PV),Hongarije,144
Zeeland (PV),Hongkong,205
Zeeland (PV),India,88
Zeeland (PV),Indonesië,6577
Zeeland (PV),Irak,323
Zeeland (PV),Iran,270
Zeeland (PV),Italië,400
Zeeland (PV),Japan,8
Zeeland (PV),Kaapverdië,18
Zeeland (PV),Marokko,1720
Zeeland (PV),Oostenrijk,332
Zeeland (PV),Pakistan,85
Zeeland (PV),Polen,667
Zeeland (PV),Portugal,121
Zeeland (PV),Somalië,447
Zeeland (PV),Spanje,238
Zeeland (PV),Suriname,2268
Zeeland (PV),Turkije,2521
Zeeland (PV),Verenigd Koninkrijk,1583
Zeeland (PV),Verenigde Staten van Amerika,344
Zeeland (PV),Vietnam,303
Zeeland (PV),Zuid-Afrika,213
Zeeland (PV),Overig Afrika,704
Zeeland (PV),Overig Amerika,301
Zeeland (PV),Overig Azië,707
Zeeland (PV),Overig Europa,761
Zeeland (PV),Overig Oceanië,40
Noord-Brabant (PV),Afghanistan,1032
Noord-Brabant (PV),Australië,1434
Noord-Brabant (PV),België,34047
Noord-Brabant (PV),Brazilië,856
Noord-Brabant (PV),Canada en overig Noord-Amerika,1320
Noord-Brabant (PV),China,3184
Noord-Brabant (PV),Colombia,368
Noord-Brabant (PV),Dominicaanse Republiek,376
Noord-Brabant (PV),Duitsland,41012
Noord-Brabant (PV),Egypte,832
Noord-Brabant (PV),Ethiopië,605
Noord-Brabant (PV),Filippijnen,749
Noord-Brabant (PV),Frankrijk,3076
Noord-Brabant (PV),Ghana,559
Noord-Brabant (PV),Griekenland,1051
Noord-Brabant (PV),Hongarije,1245
Noord-Brabant (PV),Hongkong,1802
Noord-Brabant (PV),India,608
Noord-Brabant (PV),Indonesië,54371
Noord-Brabant (PV),Irak,1273
Noord-Brabant (PV),Iran,1808
Noord-Brabant (PV),Italië,2411
Noord-Brabant (PV),Japan,457
Noord-Brabant (PV),Kaapverdië,79
Noord-Brabant (PV),Marokko,26387
Noord-Brabant (PV),Oostenrijk,1747
Noord-Brabant (PV),Pakistan,585
Noord-Brabant (PV),Polen,3784
Noord-Brabant (PV),Portugal,662
Noord-Brabant (PV),Somalië,4141
Noord-Brabant (PV),Spanje,3657
Noord-Brabant (PV),Suriname,16309
Noord-Brabant (PV),Turkije,36527
Noord-Brabant (PV),Verenigd Koninkrijk,7342
Noord-Brabant (PV),Verenigde Staten van Amerika,2059
Noord-Brabant (PV),Vietnam,2326
Noord-Brabant (PV),Zuid-Afrika,937
Noord-Brabant (PV),Overig Afrika,4220
Noord-Brabant (PV),Overig Amerika,2008
Noord-Brabant (PV),Overig Azië,4390
Noord-Brabant (PV),Overig Europa,4328
Noord-Brabant (PV),Overig Oceanië,539
Limburg (PV),Afghanistan,569
Limburg (PV),Australië,619
Limburg (PV),België,21177
Limburg (PV),Brazilië,280
Limburg (PV),Canada en overig Noord-Amerika,378
Limburg (PV),China,1428
Limburg (PV),Colombia,183
Limburg (PV),Dominicaanse Republiek,123
Limburg (PV),Duitsland,100127
Limburg (PV),Egypte,430
Limburg (PV),Ethiopië,270
Limburg (PV),Filippijnen,347
Limburg (PV),Frankrijk,1578
Limburg (PV),Ghana,195
Limburg (PV),Griekenland,654
Limburg (PV),Hongarije,1123
Limburg (PV),Hongkong,663
Limburg (PV),India,290
Limburg (PV),Indonesië,23728
Limburg (PV),Irak,636
Limburg (PV),Iran,1263
Limburg (PV),Italië,3432
Limburg (PV),Japan,261
Limburg (PV),Kaapverdië,21
Limburg (PV),Marokko,12798
Limburg (PV),Oostenrijk,1395
Limburg (PV),Pakistan,195
Limburg (PV),Polen,4313
Limburg (PV),Portugal,239
Limburg (PV),Somalië,1240
Limburg (PV),Spanje,1530
Limburg (PV),Suriname,2801
Limburg (PV),Turkije,8729
Limburg (PV),Verenigd Koninkrijk,3334
Limburg (PV),Verenigde Staten van Amerika,1290
Limburg (PV),Vietnam,859
Limburg (PV),Zuid-Afrika,321
Limburg (PV),Overig Afrika,2531
Limburg (PV),Overig Amerika,640
Limburg (PV),Overig Azië,2212
Limburg (PV),Overig Europa,2490
Limburg (PV),Overig Oceanië,199
