Regio,Migratieachtergrond,value
Overijssel (PV),Australië,664
Overijssel (PV),België,1712
Overijssel (PV),Brazilië,1103
Overijssel (PV),Canada en overig Noord-Amerika,638
Overijssel (PV),China,3224
Overijssel (PV),Colombia,502
Overijssel (PV),Dominicaanse Republiek,351
Overijssel (PV),Duitsland,31374
Overijssel (PV),Egypte,381
Overijssel (PV),Ethiopië,436
Overijssel (PV),Filippijnen,591
Overijssel (PV),Frankrijk,1102
Overijssel (PV),Ghana,187
Overijssel (PV),Griekenland,351
Overijssel (PV),Hongarije,1003
Overijssel (PV),Hongkong,443
Overijssel (PV),India,529
Overijssel (PV),Indonesië,19757
Overijssel (PV),Irak,5809
Overijssel (PV),Iran,1656
Overijssel (PV),Italië,2682
Overijssel (PV),Japan,87
Overijssel (PV),Kaapverdië,31
Overijssel (PV),Marokko,4257
Overijssel (PV),Oostenrijk,729
Overijssel (PV),Pakistan,342
Overijssel (PV),Polen,3705
Overijssel (PV),Portugal,347
Overijssel (PV),Somalië,1352
Overijssel (PV),Spanje,1543
Overijssel (PV),Suriname,5360
Overijssel (PV),Turkije,35275
Overijssel (PV),Verenigd Koninkrijk,2371
Overijssel (PV),Verenigde Staten van Amerika,933
Overijssel (PV),Vietnam,951
Overijssel (PV),Zuid-Afrika,928
Overijssel (PV),Overig Afrika,4478
Overijssel (PV),Overig Amerika,1490
Overijssel (PV),Overig Azië,7804
Overijssel (PV),Overig Europa,3409
Overijssel (PV),Overig Oceanië,235
Flevoland (PV),Afghanistan,1528
Flevoland (PV),Australië,367
Flevoland (PV),België,1298
Flevoland (PV),Brazilië,655
Flevoland (PV),Canada en overig Noord-Amerika,435
Flevoland (PV),China,1300
Flevoland (PV),Colombia,504
Flevoland (PV),Dominicaanse Republiek,476
Flevoland (PV),Duitsland,6418
Flevoland (PV),Egypte,881
Flevoland (PV),Ethiopië,272
Flevoland (PV),Filippijnen,981
Flevoland (PV),Frankrijk,833
Flevoland (PV),Ghana,1408
Flevoland (PV),Griekenland,299
Flevoland (PV),Hongarije,504
Flevoland (PV),Hongkong,488
Flevoland (PV),India,801
Flevoland (PV),Indonesië,9497
Flevoland (PV),Irak,2689
Flevoland (PV),Iran,1879
Flevoland (PV),Italië,917
Flevoland (PV),Japan,146
Flevoland (PV),Kaapverdië,120
Flevoland (PV),Marokko,10509
Flevoland (PV),Oostenrijk,331
Flevoland (PV),Pakistan,718
Flevoland (PV),Polen,2529
Flevoland (PV),Portugal,676
Flevoland (PV),Somalië,887
Flevoland (PV),Spanje,821
Flevoland (PV),Suriname,26634
Flevoland (PV),Turkije,6153
Flevoland (PV),Verenigd Koninkrijk,1737
Flevoland (PV),Verenigde Staten van Amerika,771
Flevoland (PV),Vietnam,1143
Flevoland (PV),Zuid-Afrika,689
Flevoland (PV),Overig Afrika,3973
Flevoland (PV),Overig Amerika,1778
Flevoland (PV),Overig Azië,2736
Flevoland (PV),Overig Europa,2142
Flevoland (PV),Overig Oceanië,129
Gelderland (PV),Afghanistan,5206
Gelderland (PV),Australië,1494
Gelderland (PV),België,5750
Gelderland (PV),Brazilië,1481
Gelderland (PV),Canada en overig Noord-Amerika,1455
Gelderland (PV),China,5352
Gelderland (PV),Colombia,914
Gelderland (PV),Dominicaanse Republiek,807
Gelderland (PV),Duitsland,50225
Gelderland (PV),Egypte,983
Gelderland (PV),Ethiopië,864
Gelderland (PV),Filippijnen,1338
Gelderland (PV),Frankrijk,2836
Gelderland (PV),Ghana,577
Gelderland (PV),Griekenland,1271
Gelderland (PV),Hongarije,1692
Gelderland (PV),Hongkong,1307
Gelderland (PV),India,962
Gelderland (PV),Indonesië,44071
Gelderland (PV),Irak,5660
Gelderland (PV),Iran,3118
Gelderland (PV),Italië,3474
Gelderland (PV),Japan,259
Gelderland (PV),Kaapverdië,73
Gelderland (PV),Marokko,20618
Gelderland (PV),Oostenrijk,1572
Gelderland (PV),Pakistan,503
Gelderland (PV),Polen,7215
Gelderland (PV),Portugal,796
Gelderland (PV),Somalië,3260
Gelderland (PV),Spanje,2510
Gelderland (PV),Suriname,11400
Gelderland (PV),Turkije,39528
Gelderland (PV),Verenigd Koninkrijk,5545
Gelderland (PV),Verenigde Staten van Amerika,2173
Gelderland (PV),Vietnam,2278
Gelderland (PV),Zuid-Afrika,1637
Gelderland (PV),Overig Afrika,8044
Gelderland (PV),Overig Amerika,3078
Gelderland (PV),Overig Azië,6744
Gelderland (PV),Overig Europa,6820
Gelderland (PV),Overig Oceanië,499
Utrecht (PV),Afghanistan,3369
Utrecht (PV),Australië,1244
Utrecht (PV),België,4967
Utrecht (PV),Brazilië,1184
Utrecht (PV),Canada en overig Noord-Amerika,1192
Utrecht (PV),China,3994
Utrecht (PV),Colombia,885
Utrecht (PV),Dominicaanse Republiek,481
Utrecht (PV),Duitsland,19958
Utrecht (PV),Egypte,1160
Utrecht (PV),Ethiopië,1087
Utrecht (PV),Filippijnen,945
Utrecht (PV),Frankrijk,2861
Utrecht (PV),Ghana,613
Utrecht (PV),Griekenland,2388
Utrecht (PV),Hongarije,1248
Utrecht (PV),Hongkong,1545
Utrecht (PV),India,1429
Utrecht (PV),Indonesië,32806
Utrecht (PV),Irak,4002
Utrecht (PV),Iran,3072
Utrecht (PV),Italië,2897
Utrecht (PV),Japan,377
Utrecht (PV),Kaapverdië,108
Utrecht (PV),Marokko,50283
Utrecht (PV),Oostenrijk,1198
Utrecht (PV),Pakistan,506
Utrecht (PV),Polen,4574
Utrecht (PV),Portugal,607
Utrecht (PV),Somalië,2425
Utrecht (PV),Spanje,2899
Utrecht (PV),Suriname,18649
Utrecht (PV),Turkije,26805
Utrecht (PV),Verenigd Koninkrijk,5373
Utrecht (PV),Verenigde Staten van Amerika,3136
Utrecht (PV),Vietnam,1519
Utrecht (PV),Zuid-Afrika,1707
Utrecht (PV),Overig Afrika,7288
Utrecht (PV),Overig Amerika,3312
Utrecht (PV),Overig Azië,5522
Utrecht (PV),Overig Europa,7257
Utrecht (PV),Overig Oceanië,494
Noord-Holland (PV),Afghanistan,8231
Noord-Holland (PV),Australië,4009
Noord-Holland (PV),België,12148
Noord-Holland (PV),Brazilië,5572
Noord-Holland (PV),Canada en overig Noord-Amerika,3457
Noord-Holland (PV),China,10221
Noord-Holland (PV),Colombia,3588
Noord-Holland (PV),Dominicaanse Republiek,3528
Noord-Holland (PV),Duitsland,53601
Noord-Holland (PV),Egypte,8733
Noord-Holland (PV),Ethiopië,3375
Noord-Holland (PV),Filippijnen,5023
Noord-Holland (PV),Frankrijk,10502
Noord-Holland (PV),Ghana,13049
Noord-Holland (PV),Griekenland,3032
Noord-Holland (PV),Hongarije,4125
Noord-Holland (PV),Hongkong,5043
Noord-Holland (PV),India,8446
Noord-Holland (PV),Indonesië,76178
Noord-Holland (PV),Irak,8223
Noord-Holland (PV),Iran,6739
Noord-Holland (PV),Italië,11575
Noord-Holland (PV),Japan,3714
Noord-Holland (PV),Kaapverdië,1263
Noord-Holland (PV),Marokko,99325
Noord-Holland (PV),Oostenrijk,3554
Noord-Holland (PV),Pakistan,7073
Noord-Holland (PV),Polen,16050
Noord-Holland (PV),Portugal,6388
Noord-Holland (PV),Somalië,5007
Noord-Holland (PV),Spanje,10094
Noord-Holland (PV),Suriname,100614
Noord-Holland (PV),Turkije,79550
Noord-Holland (PV),Verenigd Koninkrijk,23728
Noord-Holland (PV),Verenigde Staten van Amerika,11929
Noord-Holland (PV),Vietnam,3735
Noord-Holland (PV),Zuid-Afrika,4502
Noord-Holland (PV),Overig Afrika,19993
Noord-Holland (PV),Overig Amerika,13617
Noord-Holland (PV),Overig Azië,20735
Noord-Holland (PV),Overig Europa,25847
Noord-Holland (PV),Overig Oceanië,1502
Zuid-Holland (PV),Afghanistan,11479
Zuid-Holland (PV),Australië,3485
Zuid-Holland (PV),België,16719
Zuid-Holland (PV),Brazilië,4936
Zuid-Holland (PV),Canada en overig Noord-Amerika,3316
Zuid-Holland (PV),China,18886
Zuid-Holland (PV),Colombia,4891
Zuid-Holland (PV),Dominicaanse Republiek,5035
Zuid-Holland (PV),Duitsland,56331
Zuid-Holland (PV),Egypte,5584
Zuid-Holland (PV),Ethiopië,4096
Zuid-Holland (PV),Filippijnen,4646
Zuid-Holland (PV),Frankrijk,11414
Zuid-Holland (PV),Ghana,4338
Zuid-Holland (PV),Griekenland,5601
Zuid-Holland (PV),Hongarije,4724
Zuid-Holland (PV),Hongkong,6336
Zuid-Holland (PV),India,7233
Zuid-Holland (PV),Indonesië,92300
Zuid-Holland (PV),Irak,14515
Zuid-Holland (PV),Iran,10468
Zuid-Holland (PV),Italië,10129
Zuid-Holland (PV),Japan,1701
Zuid-Holland (PV),Kaapverdië,19317
Zuid-Holland (PV),Marokko,112968
Zuid-Holland (PV),Oostenrijk,4032
Zuid-Holland (PV),Pakistan,9052
Zuid-Holland (PV),Polen,30603
Zuid-Holland (PV),Portugal,8942
Zuid-Holland (PV),Somalië,9283
Zuid-Holland (PV),Spanje,10339
Zuid-Holland (PV),Suriname,148305
Zuid-Holland (PV),Turkije,130849
Zuid-Holland (PV),Verenigd Koninkrijk,22375
Zuid-Holland (PV),Verenigde Staten van Amerika,8585
Zuid-Holland (PV),Vietnam,3612
Zuid-Holland (PV),Zuid-Afrika,4552
Zuid-Holland (PV),Overig Afrika,29371
Zuid-Holland (PV),Overig Amerika,13433
Zuid-Holland (PV),Overig Azië,20279
Zuid-Holland (PV),Overig Europa,29088
Zuid-Holland (PV),Overig Oceanië,1247
Zeeland (PV),Afghanistan,346
Zeeland (PV),Australië,205
Zeeland (PV),België,17203
Zeeland (PV),Brazilië,256
Zeeland (PV),Canada en overig Noord-Amerika,301
Zeeland (PV),China,853
Zeeland (PV),Colombia,162
Zeeland (PV),Dominicaanse Republiek,113
Zeeland (PV),Duitsland,5708
Zeeland (PV),Egypte,259
Zeeland (PV),Ethiopië,107
Zeeland (PV),Filippijnen,325
Zeeland (PV),Frankrijk,1018
Zeeland (PV),Ghana,58
Zeeland (PV),Griekenland,237
Zeeland (PV),Hongarije,324
Zeeland (PV),Hongkong,157
Zeeland (PV),India,181
Zeeland (PV),Indonesië,6308
Zeeland (PV),Irak,637
Zeeland (PV),Iran,293
Zeeland (PV),Italië,445
Zeeland (PV),Japan,16
Zeeland (PV),Kaapverdië,37
Zeeland (PV),Marokko,2343
Zeeland (PV),Oostenrijk,349
Zeeland (PV),Pakistan,93
Zeeland (PV),Polen,2306
Zeeland (PV),Portugal,643
Zeeland (PV),Somalië,574
Zeeland (PV),Spanje,308
Zeeland (PV),Suriname,2530
Zeeland (PV),Turkije,3235
Zeeland (PV),Verenigd Koninkrijk,1807
Zeeland (PV),Verenigde Staten van Amerika,385
Zeeland (PV),Vietnam,505
Zeeland (PV),Zuid-Afrika,358
Zeeland (PV),Overig Afrika,1660
Zeeland (PV),Overig Amerika,646
Zeeland (PV),Overig Azië,1289
Zeeland (PV),Overig Europa,1379
Zeeland (PV),Overig Oceanië,74
Noord-Brabant (PV),Afghanistan,5150
Noord-Brabant (PV),Australië,1841
Noord-Brabant (PV),België,32808
Noord-Brabant (PV),Brazilië,2056
Noord-Brabant (PV),Canada en overig Noord-Amerika,1706
Noord-Brabant (PV),China,7812
Noord-Brabant (PV),Colombia,1046
Noord-Brabant (PV),Dominicaanse Republiek,837
Noord-Brabant (PV),Duitsland,39783
Noord-Brabant (PV),Egypte,1638
Noord-Brabant (PV),Ethiopië,880
Noord-Brabant (PV),Filippijnen,1683
Noord-Brabant (PV),Frankrijk,4526
Noord-Brabant (PV),Ghana,1092
Noord-Brabant (PV),Griekenland,1742
Noord-Brabant (PV),Hongarije,2134
Noord-Brabant (PV),Hongkong,1727
Noord-Brabant (PV),India,2252
Noord-Brabant (PV),Indonesië,50105
Noord-Brabant (PV),Irak,4786
Noord-Brabant (PV),Iran,3044
Noord-Brabant (PV),Italië,3356
Noord-Brabant (PV),Japan,495
Noord-Brabant (PV),Kaapverdië,145
Noord-Brabant (PV),Marokko,40504
Noord-Brabant (PV),Oostenrijk,1758
Noord-Brabant (PV),Pakistan,750
Noord-Brabant (PV),Polen,19926
Noord-Brabant (PV),Portugal,2408
Noord-Brabant (PV),Somalië,6431
Noord-Brabant (PV),Spanje,4128
Noord-Brabant (PV),Suriname,19054
Noord-Brabant (PV),Turkije,50854
Noord-Brabant (PV),Verenigd Koninkrijk,8653
Noord-Brabant (PV),Verenigde Staten van Amerika,2995
Noord-Brabant (PV),Vietnam,3594
Noord-Brabant (PV),Zuid-Afrika,1684
Noord-Brabant (PV),Overig Afrika,12175
Noord-Brabant (PV),Overig Amerika,4321
Noord-Brabant (PV),Overig Azië,9715
Noord-Brabant (PV),Overig Europa,9599
Noord-Brabant (PV),Overig Oceanië,715
Limburg (PV),Afghanistan,2289
Limburg (PV),Australië,811
Limburg (PV),België,18697
Limburg (PV),Brazilië,700
Limburg (PV),Canada en overig Noord-Amerika,542
Limburg (PV),China,3013
Limburg (PV),Colombia,414
Limburg (PV),Dominicaanse Republiek,258
Limburg (PV),Duitsland,79185
Limburg (PV),Egypte,760
Limburg (PV),Ethiopië,330
Limburg (PV),Filippijnen,715
Limburg (PV),Frankrijk,1828
Limburg (PV),Ghana,298
Limburg (PV),Griekenland,923
Limburg (PV),Hongarije,1354
Limburg (PV),Hongkong,667
Limburg (PV),India,576
Limburg (PV),Indonesië,20885
Limburg (PV),Irak,2416
Limburg (PV),Iran,1586
Limburg (PV),Italië,3600
Limburg (PV),Japan,292
Limburg (PV),Kaapverdië,38
Limburg (PV),Marokko,16795
Limburg (PV),Oostenrijk,1301
Limburg (PV),Pakistan,261
Limburg (PV),Polen,9126
Limburg (PV),Portugal,630
Limburg (PV),Somalië,1866
Limburg (PV),Spanje,1730
Limburg (PV),Suriname,3093
Limburg (PV),Turkije,12249
Limburg (PV),Verenigd Koninkrijk,4104
Limburg (PV),Verenigde Staten van Amerika,1788
Limburg (PV),Vietnam,1225
Limburg (PV),Zuid-Afrika,574
Limburg (PV),Overig Afrika,5159
Limburg (PV),Overig Amerika,1472
Limburg (PV),Overig Azië,4648
Limburg (PV),Overig Europa,4683
Limburg (PV),Overig Oceanië,252
