Regio,Migratieachtergrond,value
Gelderland (PV),Overig Afrika,4547
Gelderland (PV),Overig Amerika,1879
Gelderland (PV),Overig Azië,3997
Gelderland (PV),Overig Europa,4271
Gelderland (PV),Overig Oceanië,415
Utrecht (PV),Afghanistan,1330
Utrecht (PV),Australië,905
Utrecht (PV),België,4100
Utrecht (PV),Brazilië,506
Utrecht (PV),Canada en overig Noord-Amerika,793
Utrecht (PV),China,1926
Utrecht (PV),Colombia,375
Utrecht (PV),Dominicaanse Republiek,247
Utrecht (PV),Duitsland,19512
Utrecht (PV),Egypte,741
Utrecht (PV),Ethiopië,684
Utrecht (PV),Filippijnen,474
Utrecht (PV),Frankrijk,2184
Utrecht (PV),Ghana,372
Utrecht (PV),Griekenland,2101
Utrecht (PV),Hongarije,941
Utrecht (PV),Hongkong,1336
Utrecht (PV),India,604
Utrecht (PV),Indonesië,34660
Utrecht (PV),Irak,2447
Utrecht (PV),Iran,1955
Utrecht (PV),Italië,2195
Utrecht (PV),Japan,275
Utrecht (PV),Kaapverdië,55
Utrecht (PV),Marokko,34895
Utrecht (PV),Oostenrijk,1102
Utrecht (PV),Pakistan,364
Utrecht (PV),Polen,1835
Utrecht (PV),Portugal,329
Utrecht (PV),Somalië,2212
Utrecht (PV),Spanje,2139
Utrecht (PV),Suriname,16380
Utrecht (PV),Turkije,20675
Utrecht (PV),Verenigd Koninkrijk,4504
Utrecht (PV),Verenigde Staten van Amerika,2409
Utrecht (PV),Vietnam,1070
Utrecht (PV),Zuid-Afrika,1241
Utrecht (PV),Overig Afrika,3592
Utrecht (PV),Overig Amerika,1813
Utrecht (PV),Overig Azië,2829
Utrecht (PV),Overig Europa,4028
Utrecht (PV),Overig Oceanië,358
Noord-Holland (PV),Afghanistan,3677
Noord-Holland (PV),Australië,3043
Noord-Holland (PV),België,10629
Noord-Holland (PV),Brazilië,2547
Noord-Holland (PV),Canada en overig Noord-Amerika,2492
Noord-Holland (PV),China,5131
Noord-Holland (PV),Colombia,1869
Noord-Holland (PV),Dominicaanse Republiek,2366
Noord-Holland (PV),Duitsland,54862
Noord-Holland (PV),Egypte,5926
Noord-Holland (PV),Ethiopië,2586
Noord-Holland (PV),Filippijnen,3099
Noord-Holland (PV),Frankrijk,7371
Noord-Holland (PV),Ghana,9422
Noord-Holland (PV),Griekenland,1725
Noord-Holland (PV),Hongarije,2772
Noord-Holland (PV),Hongkong,4876
Noord-Holland (PV),India,3964
Noord-Holland (PV),Indonesië,79324
Noord-Holland (PV),Irak,4932
Noord-Holland (PV),Iran,4321
Noord-Holland (PV),Italië,8740
Noord-Holland (PV),Japan,3751
Noord-Holland (PV),Kaapverdië,1118
Noord-Holland (PV),Marokko,71728
Noord-Holland (PV),Oostenrijk,3447
Noord-Holland (PV),Pakistan,5926
Noord-Holland (PV),Polen,4745
Noord-Holland (PV),Portugal,5539
Noord-Holland (PV),Somalië,3601
Noord-Holland (PV),Spanje,8236
Noord-Holland (PV),Suriname,94436
Noord-Holland (PV),Turkije,62799
Noord-Holland (PV),Verenigd Koninkrijk,18926
Noord-Holland (PV),Verenigde Staten van Amerika,8768
Noord-Holland (PV),Vietnam,2767
Noord-Holland (PV),Zuid-Afrika,3096
Noord-Holland (PV),Overig Afrika,11043
Noord-Holland (PV),Overig Amerika,8616
Noord-Holland (PV),Overig Azië,12043
Noord-Holland (PV),Overig Europa,13716
Noord-Holland (PV),Overig Oceanië,1031
Zuid-Holland (PV),Afghanistan,4944
Zuid-Holland (PV),Australië,2785
Zuid-Holland (PV),België,16242
Zuid-Holland (PV),Brazilië,2221
Zuid-Holland (PV),Canada en overig Noord-Amerika,2441
Zuid-Holland (PV),China,8667
Zuid-Holland (PV),Colombia,2908
Zuid-Holland (PV),Dominicaanse Republiek,2733
Zuid-Holland (PV),Duitsland,58964
Zuid-Holland (PV),Egypte,3734
Zuid-Holland (PV),Ethiopië,3090
Zuid-Holland (PV),Filippijnen,2565
Zuid-Holland (PV),Frankrijk,9086
Zuid-Holland (PV),Ghana,3653
Zuid-Holland (PV),Griekenland,3576
Zuid-Holland (PV),Hongarije,2881
Zuid-Holland (PV),Hongkong,5717
Zuid-Holland (PV),India,4185
Zuid-Holland (PV),Indonesië,102875
Zuid-Holland (PV),Irak,8810
Zuid-Holland (PV),Iran,6433
Zuid-Holland (PV),Italië,7987
Zuid-Holland (PV),Japan,1448
Zuid-Holland (PV),Kaapverdië,16460
Zuid-Holland (PV),Marokko,80734
Zuid-Holland (PV),Oostenrijk,4141
Zuid-Holland (PV),Pakistan,7468
Zuid-Holland (PV),Polen,5899
Zuid-Holland (PV),Portugal,5831
Zuid-Holland (PV),Somalië,8853
Zuid-Holland (PV),Spanje,9126
Zuid-Holland (PV),Suriname,129178
Zuid-Holland (PV),Turkije,99019
Zuid-Holland (PV),Verenigd Koninkrijk,20948
Zuid-Holland (PV),Verenigde Staten van Amerika,6801
Zuid-Holland (PV),Vietnam,2411
Zuid-Holland (PV),Zuid-Afrika,3272
Zuid-Holland (PV),Overig Afrika,15408
Zuid-Holland (PV),Overig Amerika,8145
Zuid-Holland (PV),Overig Azië,11614
Zuid-Holland (PV),Overig Europa,14270
Zuid-Holland (PV),Overig Oceanië,1017
Zeeland (PV),Afghanistan,359
Zeeland (PV),Australië,208
Zeeland (PV),België,16887
Zeeland (PV),Brazilië,147
Zeeland (PV),Canada en overig Noord-Amerika,269
Zeeland (PV),China,556
Zeeland (PV),Colombia,73
Zeeland (PV),Dominicaanse Republiek,61
Zeeland (PV),Duitsland,5260
Zeeland (PV),Egypte,192
Zeeland (PV),Ethiopië,91
Zeeland (PV),Filippijnen,189
Zeeland (PV),Frankrijk,1013
Zeeland (PV),Ghana,55
Zeeland (PV),Griekenland,172
Zeeland (PV),Hongarije,161
Zeeland (PV),Hongkong,206
Zeeland (PV),India,90
Zeeland (PV),Indonesië,6547
Zeeland (PV),Irak,592
Zeeland (PV),Iran,259
Zeeland (PV),Italië,418
Zeeland (PV),Japan,8
Zeeland (PV),Kaapverdië,16
Zeeland (PV),Marokko,1781
Zeeland (PV),Oostenrijk,338
Zeeland (PV),Pakistan,95
Zeeland (PV),Polen,733
Zeeland (PV),Portugal,132
Zeeland (PV),Somalië,301
Zeeland (PV),Spanje,242
Zeeland (PV),Suriname,2313
Zeeland (PV),Turkije,2738
Zeeland (PV),Verenigd Koninkrijk,1665
Zeeland (PV),Verenigde Staten van Amerika,366
Zeeland (PV),Vietnam,361
Zeeland (PV),Zuid-Afrika,240
Zeeland (PV),Overig Afrika,1002
Zeeland (PV),Overig Amerika,381
Zeeland (PV),Overig Azië,777
Zeeland (PV),Overig Europa,802
Zeeland (PV),Overig Oceanië,55
Noord-Brabant (PV),Afghanistan,3199
Noord-Brabant (PV),Australië,1625
Noord-Brabant (PV),België,34217
Noord-Brabant (PV),Brazilië,1056
Noord-Brabant (PV),Canada en overig Noord-Amerika,1473
Noord-Brabant (PV),China,3853
Noord-Brabant (PV),Colombia,440
Noord-Brabant (PV),Dominicaanse Republiek,528
Noord-Brabant (PV),Duitsland,40930
Noord-Brabant (PV),Egypte,1063
Noord-Brabant (PV),Ethiopië,735
Noord-Brabant (PV),Filippijnen,913
Noord-Brabant (PV),Frankrijk,3576
Noord-Brabant (PV),Ghana,697
Noord-Brabant (PV),Griekenland,1220
Noord-Brabant (PV),Hongarije,1305
Noord-Brabant (PV),Hongkong,1804
Noord-Brabant (PV),India,823
Noord-Brabant (PV),Indonesië,53971
Noord-Brabant (PV),Irak,2902
Noord-Brabant (PV),Iran,2107
Noord-Brabant (PV),Italië,2593
Noord-Brabant (PV),Japan,462
Noord-Brabant (PV),Kaapverdië,93
Noord-Brabant (PV),Marokko,29954
Noord-Brabant (PV),Oostenrijk,1788
Noord-Brabant (PV),Pakistan,580
Noord-Brabant (PV),Polen,4407
Noord-Brabant (PV),Portugal,964
Noord-Brabant (PV),Somalië,6168
Noord-Brabant (PV),Spanje,3892
Noord-Brabant (PV),Suriname,17438
Noord-Brabant (PV),Turkije,40971
Noord-Brabant (PV),Verenigd Koninkrijk,7760
Noord-Brabant (PV),Verenigde Staten van Amerika,2354
Noord-Brabant (PV),Vietnam,2682
Noord-Brabant (PV),Zuid-Afrika,1198
Noord-Brabant (PV),Overig Afrika,6209
Noord-Brabant (PV),Overig Amerika,2476
Noord-Brabant (PV),Overig Azië,5731
Noord-Brabant (PV),Overig Europa,5007
Noord-Brabant (PV),Overig Oceanië,600
Limburg (PV),Afghanistan,1605
Limburg (PV),Australië,692
Limburg (PV),België,20741
Limburg (PV),Brazilië,336
Limburg (PV),Canada en overig Noord-Amerika,399
Limburg (PV),China,1696
Limburg (PV),Colombia,203
Limburg (PV),Dominicaanse Republiek,154
Limburg (PV),Duitsland,95896
Limburg (PV),Egypte,547
Limburg (PV),Ethiopië,254
Limburg (PV),Filippijnen,413
Limburg (PV),Frankrijk,1636
Limburg (PV),Ghana,219
Limburg (PV),Griekenland,724
Limburg (PV),Hongarije,1085
Limburg (PV),Hongkong,658
Limburg (PV),India,378
Limburg (PV),Indonesië,23345
Limburg (PV),Irak,1537
Limburg (PV),Iran,1482
Limburg (PV),Italië,3492
Limburg (PV),Japan,237
Limburg (PV),Kaapverdië,27
Limburg (PV),Marokko,14029
Limburg (PV),Oostenrijk,1368
Limburg (PV),Pakistan,248
Limburg (PV),Polen,4538
Limburg (PV),Portugal,319
Limburg (PV),Somalië,1391
Limburg (PV),Spanje,1575
Limburg (PV),Suriname,2871
Limburg (PV),Turkije,9812
Limburg (PV),Verenigd Koninkrijk,3539
Limburg (PV),Verenigde Staten van Amerika,1386
Limburg (PV),Vietnam,926
Limburg (PV),Zuid-Afrika,411
Limburg (PV),Overig Afrika,3366
Limburg (PV),Overig Amerika,800
Limburg (PV),Overig Azië,2678
Limburg (PV),Overig Europa,2969
Limburg (PV),Overig Oceanië,213
