Regio,Migratieachtergrond,value
Flevoland (PV),Dominicaanse Republiek,494
Flevoland (PV),Duitsland,6414
Flevoland (PV),Egypte,906
Flevoland (PV),Ethiopië,301
Flevoland (PV),Filippijnen,1008
Flevoland (PV),Frankrijk,833
Flevoland (PV),Ghana,1426
Flevoland (PV),Griekenland,308
Flevoland (PV),Hongarije,563
Flevoland (PV),Hongkong,488
Flevoland (PV),India,876
Flevoland (PV),Indonesië,9510
Flevoland (PV),Irak,2669
Flevoland (PV),Iran,2003
Flevoland (PV),Italië,928
Flevoland (PV),Japan,153
Flevoland (PV),Kaapverdië,123
Flevoland (PV),Marokko,10782
Flevoland (PV),Oostenrijk,330
Flevoland (PV),Pakistan,728
Flevoland (PV),Polen,2921
Flevoland (PV),Portugal,732
Flevoland (PV),Somalië,744
Flevoland (PV),Spanje,840
Flevoland (PV),Suriname,27192
Flevoland (PV),Turkije,6197
Flevoland (PV),Verenigd Koninkrijk,1746
Flevoland (PV),Verenigde Staten van Amerika,807
Flevoland (PV),Vietnam,1162
Flevoland (PV),Zuid-Afrika,686
Flevoland (PV),Overig Afrika,4078
Flevoland (PV),Overig Amerika,1857
Flevoland (PV),Overig Azië,2862
Flevoland (PV),Overig Europa,2177
Flevoland (PV),Overig Oceanië,131
Gelderland (PV),Afghanistan,5219
Gelderland (PV),Australië,1493
Gelderland (PV),België,5811
Gelderland (PV),Brazilië,1557
Gelderland (PV),Canada en overig Noord-Amerika,1484
Gelderland (PV),China,5605
Gelderland (PV),Colombia,935
Gelderland (PV),Dominicaanse Republiek,831
Gelderland (PV),Duitsland,49682
Gelderland (PV),Egypte,999
Gelderland (PV),Ethiopië,912
Gelderland (PV),Filippijnen,1374
Gelderland (PV),Frankrijk,2840
Gelderland (PV),Ghana,597
Gelderland (PV),Griekenland,1361
Gelderland (PV),Hongarije,1789
Gelderland (PV),Hongkong,1305
Gelderland (PV),India,994
Gelderland (PV),Indonesië,43709
Gelderland (PV),Irak,5764
Gelderland (PV),Iran,3208
Gelderland (PV),Italië,3489
Gelderland (PV),Japan,254
Gelderland (PV),Kaapverdië,78
Gelderland (PV),Marokko,20912
Gelderland (PV),Oostenrijk,1572
Gelderland (PV),Pakistan,500
Gelderland (PV),Polen,7953
Gelderland (PV),Portugal,832
Gelderland (PV),Somalië,3326
Gelderland (PV),Spanje,2588
Gelderland (PV),Suriname,11432
Gelderland (PV),Turkije,39691
Gelderland (PV),Verenigd Koninkrijk,5584
Gelderland (PV),Verenigde Staten van Amerika,2210
Gelderland (PV),Vietnam,2305
Gelderland (PV),Zuid-Afrika,1684
Gelderland (PV),Overig Afrika,8135
Gelderland (PV),Overig Amerika,3218
Gelderland (PV),Overig Azië,6942
Gelderland (PV),Overig Europa,6957
Gelderland (PV),Overig Oceanië,493
Utrecht (PV),Afghanistan,3509
Utrecht (PV),Australië,1283
Utrecht (PV),België,5023
Utrecht (PV),Brazilië,1239
Utrecht (PV),Canada en overig Noord-Amerika,1213
Utrecht (PV),China,4300
Utrecht (PV),Colombia,954
Utrecht (PV),Dominicaanse Republiek,495
Utrecht (PV),Duitsland,19822
Utrecht (PV),Egypte,1187
Utrecht (PV),Ethiopië,1119
Utrecht (PV),Filippijnen,995
Utrecht (PV),Frankrijk,2872
Utrecht (PV),Ghana,628
Utrecht (PV),Griekenland,2548
Utrecht (PV),Hongarije,1284
Utrecht (PV),Hongkong,1568
Utrecht (PV),India,1555
Utrecht (PV),Indonesië,32600
Utrecht (PV),Irak,4136
Utrecht (PV),Iran,3198
Utrecht (PV),Italië,2930
Utrecht (PV),Japan,380
Utrecht (PV),Kaapverdië,99
Utrecht (PV),Marokko,51183
Utrecht (PV),Oostenrijk,1193
Utrecht (PV),Pakistan,511
Utrecht (PV),Polen,4930
Utrecht (PV),Portugal,655
Utrecht (PV),Somalië,2530
Utrecht (PV),Spanje,2991
Utrecht (PV),Suriname,18690
Utrecht (PV),Turkije,27107
Utrecht (PV),Verenigd Koninkrijk,5513
Utrecht (PV),Verenigde Staten van Amerika,3186
Utrecht (PV),Vietnam,1546
Utrecht (PV),Zuid-Afrika,1749
Utrecht (PV),Overig Afrika,7536
Utrecht (PV),Overig Amerika,3411
Utrecht (PV),Overig Azië,5809
Utrecht (PV),Overig Europa,7405
Utrecht (PV),Overig Oceanië,517
Noord-Holland (PV),Afghanistan,8418
Noord-Holland (PV),Australië,4017
Noord-Holland (PV),België,12255
Noord-Holland (PV),Brazilië,5810
Noord-Holland (PV),Canada en overig Noord-Amerika,3564
Noord-Holland (PV),China,10761
Noord-Holland (PV),Colombia,3711
Noord-Holland (PV),Dominicaanse Republiek,3556
Noord-Holland (PV),Duitsland,53253
Noord-Holland (PV),Egypte,8846
Noord-Holland (PV),Ethiopië,3413
Noord-Holland (PV),Filippijnen,5225
Noord-Holland (PV),Frankrijk,10754
Noord-Holland (PV),Ghana,13263
Noord-Holland (PV),Griekenland,3404
Noord-Holland (PV),Hongarije,4404
Noord-Holland (PV),Hongkong,5057
Noord-Holland (PV),India,9010
Noord-Holland (PV),Indonesië,75840
Noord-Holland (PV),Irak,8194
Noord-Holland (PV),Iran,6955
Noord-Holland (PV),Italië,12049
Noord-Holland (PV),Japan,3781
Noord-Holland (PV),Kaapverdië,1283
Noord-Holland (PV),Marokko,100996
Noord-Holland (PV),Oostenrijk,3556
Noord-Holland (PV),Pakistan,7129
Noord-Holland (PV),Polen,17453
Noord-Holland (PV),Portugal,6519
Noord-Holland (PV),Somalië,5124
Noord-Holland (PV),Spanje,10587
Noord-Holland (PV),Suriname,100422
Noord-Holland (PV),Turkije,80402
Noord-Holland (PV),Verenigd Koninkrijk,24056
Noord-Holland (PV),Verenigde Staten van Amerika,12135
Noord-Holland (PV),Vietnam,3832
Noord-Holland (PV),Zuid-Afrika,4618
Noord-Holland (PV),Overig Afrika,20340
Noord-Holland (PV),Overig Amerika,14118
Noord-Holland (PV),Overig Azië,21329
Noord-Holland (PV),Overig Europa,26490
Noord-Holland (PV),Overig Oceanië,1519
Zuid-Holland (PV),Afghanistan,11823
Zuid-Holland (PV),Australië,3390
Zuid-Holland (PV),België,16759
Zuid-Holland (PV),Brazilië,5073
Zuid-Holland (PV),Canada en overig Noord-Amerika,3353
Zuid-Holland (PV),China,19764
Zuid-Holland (PV),Colombia,5070
Zuid-Holland (PV),Dominicaanse Republiek,5107
Zuid-Holland (PV),Duitsland,55776
Zuid-Holland (PV),Egypte,5695
Zuid-Holland (PV),Ethiopië,4150
Zuid-Holland (PV),Filippijnen,4780
Zuid-Holland (PV),Frankrijk,11512
Zuid-Holland (PV),Ghana,4393
Zuid-Holland (PV),Griekenland,6327
Zuid-Holland (PV),Hongarije,5095
Zuid-Holland (PV),Hongkong,6305
Zuid-Holland (PV),India,7588
Zuid-Holland (PV),Indonesië,91420
Zuid-Holland (PV),Irak,14557
Zuid-Holland (PV),Iran,10768
Zuid-Holland (PV),Italië,10501
Zuid-Holland (PV),Japan,1666
Zuid-Holland (PV),Kaapverdië,19340
Zuid-Holland (PV),Marokko,115019
Zuid-Holland (PV),Oostenrijk,4029
Zuid-Holland (PV),Pakistan,9226
Zuid-Holland (PV),Polen,33625
Zuid-Holland (PV),Portugal,9219
Zuid-Holland (PV),Somalië,9876
Zuid-Holland (PV),Spanje,10680
Zuid-Holland (PV),Suriname,148534
Zuid-Holland (PV),Turkije,131850
Zuid-Holland (PV),Verenigd Koninkrijk,22434
Zuid-Holland (PV),Verenigde Staten van Amerika,8785
Zuid-Holland (PV),Vietnam,3701
Zuid-Holland (PV),Zuid-Afrika,4518
Zuid-Holland (PV),Overig Afrika,29709
Zuid-Holland (PV),Overig Amerika,13869
Zuid-Holland (PV),Overig Azië,20869
Zuid-Holland (PV),Overig Europa,29838
Zuid-Holland (PV),Overig Oceanië,1259
Zeeland (PV),Afghanistan,347
Zeeland (PV),Australië,207
Zeeland (PV),België,17603
Zeeland (PV),Brazilië,274
Zeeland (PV),Canada en overig Noord-Amerika,287
Zeeland (PV),China,834
Zeeland (PV),Colombia,166
Zeeland (PV),Dominicaanse Republiek,114
Zeeland (PV),Duitsland,5641
Zeeland (PV),Egypte,258
Zeeland (PV),Ethiopië,106
Zeeland (PV),Filippijnen,326
Zeeland (PV),Frankrijk,1024
Zeeland (PV),Ghana,56
Zeeland (PV),Griekenland,264
Zeeland (PV),Hongarije,374
Zeeland (PV),Hongkong,153
Zeeland (PV),India,187
Zeeland (PV),Indonesië,6278
Zeeland (PV),Irak,601
Zeeland (PV),Iran,314
Zeeland (PV),Italië,452
Zeeland (PV),Japan,23
Zeeland (PV),Kaapverdië,32
Zeeland (PV),Marokko,2293
Zeeland (PV),Oostenrijk,344
Zeeland (PV),Pakistan,102
Zeeland (PV),Polen,2629
Zeeland (PV),Portugal,736
Zeeland (PV),Somalië,541
Zeeland (PV),Spanje,328
Zeeland (PV),Suriname,2535
Zeeland (PV),Turkije,3233
Zeeland (PV),Verenigd Koninkrijk,1813
Zeeland (PV),Verenigde Staten van Amerika,377
Zeeland (PV),Vietnam,507
Zeeland (PV),Zuid-Afrika,378
Zeeland (PV),Overig Afrika,1637
Zeeland (PV),Overig Amerika,675
Zeeland (PV),Overig Azië,1334
Zeeland (PV),Overig Europa,1403
Zeeland (PV),Overig Oceanië,66
Noord-Brabant (PV),Afghanistan,5199
Noord-Brabant (PV),Australië,1892
Noord-Brabant (PV),België,32752
Noord-Brabant (PV),Brazilië,2200
Noord-Brabant (PV),Canada en overig Noord-Amerika,1753
Noord-Brabant (PV),China,8166
Noord-Brabant (PV),Colombia,1101
Noord-Brabant (PV),Dominicaanse Republiek,869
Noord-Brabant (PV),Duitsland,39331
Noord-Brabant (PV),Egypte,1684
Noord-Brabant (PV),Ethiopië,895
Noord-Brabant (PV),Filippijnen,1755
Noord-Brabant (PV),Frankrijk,4522
Noord-Brabant (PV),Ghana,1095
Noord-Brabant (PV),Griekenland,1936
Noord-Brabant (PV),Hongarije,2312
Noord-Brabant (PV),Hongkong,1702
Noord-Brabant (PV),India,2541
Noord-Brabant (PV),Indonesië,49666
Noord-Brabant (PV),Irak,4806
Noord-Brabant (PV),Iran,3206
Noord-Brabant (PV),Italië,3482
Noord-Brabant (PV),Japan,502
Noord-Brabant (PV),Kaapverdië,148
Noord-Brabant (PV),Marokko,41130
Noord-Brabant (PV),Oostenrijk,1749
Noord-Brabant (PV),Pakistan,773
Noord-Brabant (PV),Polen,22643
Noord-Brabant (PV),Portugal,2520
Noord-Brabant (PV),Somalië,6846
Noord-Brabant (PV),Spanje,4348
Noord-Brabant (PV),Suriname,19126
Noord-Brabant (PV),Turkije,51043
Noord-Brabant (PV),Verenigd Koninkrijk,8691
Noord-Brabant (PV),Verenigde Staten van Amerika,3053
Noord-Brabant (PV),Vietnam,3659
Noord-Brabant (PV),Zuid-Afrika,1732
Noord-Brabant (PV),Overig Afrika,12251
Noord-Brabant (PV),Overig Amerika,4518
Noord-Brabant (PV),Overig Azië,10021
Noord-Brabant (PV),Overig Europa,10001
Noord-Brabant (PV),Overig Oceanië,749
Limburg (PV),Afghanistan,2272
Limburg (PV),Australië,829
Limburg (PV),België,18515
Limburg (PV),Brazilië,745
Limburg (PV),Canada en overig Noord-Amerika,600
Limburg (PV),China,3220
Limburg (PV),Colombia,434
Limburg (PV),Dominicaanse Republiek,272
Limburg (PV),Duitsland,78097
Limburg (PV),Egypte,807
Limburg (PV),Ethiopië,358
Limburg (PV),Filippijnen,751
Limburg (PV),Frankrijk,1847
Limburg (PV),Ghana,312
Limburg (PV),Griekenland,980
Limburg (PV),Hongarije,1466
Limburg (PV),Hongkong,688
Limburg (PV),India,619
Limburg (PV),Indonesië,20721
Limburg (PV),Irak,2447
Limburg (PV),Iran,1671
Limburg (PV),Italië,3676
Limburg (PV),Japan,274
Limburg (PV),Kaapverdië,44
Limburg (PV),Marokko,16864
Limburg (PV),Oostenrijk,1301
Limburg (PV),Pakistan,265
Limburg (PV),Polen,9912
Limburg (PV),Portugal,678
Limburg (PV),Somalië,1789
Limburg (PV),Spanje,1848
Limburg (PV),Suriname,3127
Limburg (PV),Turkije,12305
Limburg (PV),Verenigd Koninkrijk,4245
Limburg (PV),Verenigde Staten van Amerika,1955
Limburg (PV),Vietnam,1226
Limburg (PV),Zuid-Afrika,611
Limburg (PV),Overig Afrika,5180
Limburg (PV),Overig Amerika,1572
Limburg (PV),Overig Azië,4932
Limburg (PV),Overig Europa,4947
Limburg (PV),Overig Oceanië,246
