Regio,Migratieachtergrond,value
Overijssel (PV),Overig Afrika,1772
Overijssel (PV),Overig Amerika,800
Overijssel (PV),Overig Azië,3710
Overijssel (PV),Overig Europa,1847
Overijssel (PV),Overig Oceanië,222
Flevoland (PV),Afghanistan,215
Flevoland (PV),Australië,269
Flevoland (PV),België,981
Flevoland (PV),Brazilië,234
Flevoland (PV),Canada en overig Noord-Amerika,326
Flevoland (PV),China,408
Flevoland (PV),Colombia,144
Flevoland (PV),Dominicaanse Republiek,125
Flevoland (PV),Duitsland,5549
Flevoland (PV),Egypte,410
Flevoland (PV),Ethiopië,97
Flevoland (PV),Filippijnen,422
Flevoland (PV),Frankrijk,499
Flevoland (PV),Ghana,377
Flevoland (PV),Griekenland,134
Flevoland (PV),Hongarije,183
Flevoland (PV),Hongkong,376
Flevoland (PV),India,205
Flevoland (PV),Indonesië,8005
Flevoland (PV),Irak,743
Flevoland (PV),Iran,650
Flevoland (PV),Italië,653
Flevoland (PV),Japan,96
Flevoland (PV),Kaapverdië,43
Flevoland (PV),Marokko,4751
Flevoland (PV),Oostenrijk,262
Flevoland (PV),Pakistan,317
Flevoland (PV),Polen,579
Flevoland (PV),Portugal,230
Flevoland (PV),Somalië,274
Flevoland (PV),Spanje,452
Flevoland (PV),Suriname,11453
Flevoland (PV),Turkije,2408
Flevoland (PV),Verenigd Koninkrijk,1268
Flevoland (PV),Verenigde Staten van Amerika,478
Flevoland (PV),Vietnam,596
Flevoland (PV),Zuid-Afrika,405
Flevoland (PV),Overig Afrika,970
Flevoland (PV),Overig Amerika,683
Flevoland (PV),Overig Azië,895
Flevoland (PV),Overig Europa,1002
Flevoland (PV),Overig Oceanië,96
Gelderland (PV),Afghanistan,1409
Gelderland (PV),Australië,1143
Gelderland (PV),België,5009
Gelderland (PV),Brazilië,666
Gelderland (PV),Canada en overig Noord-Amerika,1056
Gelderland (PV),China,2775
Gelderland (PV),Colombia,387
Gelderland (PV),Dominicaanse Republiek,378
Gelderland (PV),Duitsland,55112
Gelderland (PV),Egypte,646
Gelderland (PV),Ethiopië,656
Gelderland (PV),Filippijnen,723
Gelderland (PV),Frankrijk,2009
Gelderland (PV),Ghana,341
Gelderland (PV),Griekenland,790
Gelderland (PV),Hongarije,1112
Gelderland (PV),Hongkong,1452
Gelderland (PV),India,414
Gelderland (PV),Indonesië,48336
Gelderland (PV),Irak,2432
Gelderland (PV),Iran,2003
Gelderland (PV),Italië,2887
Gelderland (PV),Japan,161
Gelderland (PV),Kaapverdië,52
Gelderland (PV),Marokko,14640
Gelderland (PV),Oostenrijk,1466
Gelderland (PV),Pakistan,307
Gelderland (PV),Polen,2364
Gelderland (PV),Portugal,322
Gelderland (PV),Somalië,2713
Gelderland (PV),Spanje,2033
Gelderland (PV),Suriname,10215
Gelderland (PV),Turkije,30652
Gelderland (PV),Verenigd Koninkrijk,4498
Gelderland (PV),Verenigde Staten van Amerika,1690
Gelderland (PV),Vietnam,1669
Gelderland (PV),Zuid-Afrika,959
Gelderland (PV),Overig Afrika,3502
Gelderland (PV),Overig Amerika,1622
Gelderland (PV),Overig Azië,3338
Gelderland (PV),Overig Europa,3952
Gelderland (PV),Overig Oceanië,399
Utrecht (PV),Afghanistan,647
Utrecht (PV),Australië,785
Utrecht (PV),België,3946
Utrecht (PV),Brazilië,415
Utrecht (PV),Canada en overig Noord-Amerika,741
Utrecht (PV),China,1702
Utrecht (PV),Colombia,324
Utrecht (PV),Dominicaanse Republiek,209
Utrecht (PV),Duitsland,19562
Utrecht (PV),Egypte,643
Utrecht (PV),Ethiopië,630
Utrecht (PV),Filippijnen,445
Utrecht (PV),Frankrijk,1985
Utrecht (PV),Ghana,357
Utrecht (PV),Griekenland,2004
Utrecht (PV),Hongarije,923
Utrecht (PV),Hongkong,1313
Utrecht (PV),India,534
Utrecht (PV),Indonesië,34776
Utrecht (PV),Irak,1638
Utrecht (PV),Iran,1679
Utrecht (PV),Italië,2057
Utrecht (PV),Japan,245
Utrecht (PV),Kaapverdië,45
Utrecht (PV),Marokko,32288
Utrecht (PV),Oostenrijk,1083
Utrecht (PV),Pakistan,347
Utrecht (PV),Polen,1740
Utrecht (PV),Portugal,311
Utrecht (PV),Somalië,1918
Utrecht (PV),Spanje,2071
Utrecht (PV),Suriname,16122
Utrecht (PV),Turkije,19292
Utrecht (PV),Verenigd Koninkrijk,4245
Utrecht (PV),Verenigde Staten van Amerika,2211
Utrecht (PV),Vietnam,1002
Utrecht (PV),Zuid-Afrika,932
Utrecht (PV),Overig Afrika,2784
Utrecht (PV),Overig Amerika,1569
Utrecht (PV),Overig Azië,2504
Utrecht (PV),Overig Europa,3646
Utrecht (PV),Overig Oceanië,321
Noord-Holland (PV),Afghanistan,2017
Noord-Holland (PV),Australië,2714
Noord-Holland (PV),België,10420
Noord-Holland (PV),Brazilië,2242
Noord-Holland (PV),Canada en overig Noord-Amerika,2265
Noord-Holland (PV),China,4666
Noord-Holland (PV),Colombia,1574
Noord-Holland (PV),Dominicaanse Republiek,2123
Noord-Holland (PV),Duitsland,55341
Noord-Holland (PV),Egypte,5145
Noord-Holland (PV),Ethiopië,2428
Noord-Holland (PV),Filippijnen,2869
Noord-Holland (PV),Frankrijk,6802
Noord-Holland (PV),Ghana,8377
Noord-Holland (PV),Griekenland,1718
Noord-Holland (PV),Hongarije,2763
Noord-Holland (PV),Hongkong,4770
Noord-Holland (PV),India,3542
Noord-Holland (PV),Indonesië,79577
Noord-Holland (PV),Irak,3619
Noord-Holland (PV),Iran,3937
Noord-Holland (PV),Italië,8325
Noord-Holland (PV),Japan,3738
Noord-Holland (PV),Kaapverdië,1081
Noord-Holland (PV),Marokko,66262
Noord-Holland (PV),Oostenrijk,3468
Noord-Holland (PV),Pakistan,5601
Noord-Holland (PV),Polen,4510
Noord-Holland (PV),Portugal,5379
Noord-Holland (PV),Somalië,3563
Noord-Holland (PV),Spanje,7972
Noord-Holland (PV),Suriname,91863
Noord-Holland (PV),Turkije,59100
Noord-Holland (PV),Verenigd Koninkrijk,17961
Noord-Holland (PV),Verenigde Staten van Amerika,7796
Noord-Holland (PV),Vietnam,2598
Noord-Holland (PV),Zuid-Afrika,2701
Noord-Holland (PV),Overig Afrika,9205
Noord-Holland (PV),Overig Amerika,7869
Noord-Holland (PV),Overig Azië,10883
Noord-Holland (PV),Overig Europa,12655
Noord-Holland (PV),Overig Oceanië,918
Zuid-Holland (PV),Afghanistan,2768
Zuid-Holland (PV),Australië,2525
Zuid-Holland (PV),België,16063
Zuid-Holland (PV),Brazilië,1939
Zuid-Holland (PV),Canada en overig Noord-Amerika,2247
Zuid-Holland (PV),China,7426
Zuid-Holland (PV),Colombia,2509
Zuid-Holland (PV),Dominicaanse Republiek,2236
Zuid-Holland (PV),Duitsland,59758
Zuid-Holland (PV),Egypte,3458
Zuid-Holland (PV),Ethiopië,2861
Zuid-Holland (PV),Filippijnen,2279
Zuid-Holland (PV),Frankrijk,8559
Zuid-Holland (PV),Ghana,3367
Zuid-Holland (PV),Griekenland,3337
Zuid-Holland (PV),Hongarije,2840
Zuid-Holland (PV),Hongkong,5573
Zuid-Holland (PV),India,3898
Zuid-Holland (PV),Indonesië,104357
Zuid-Holland (PV),Irak,5326
Zuid-Holland (PV),Iran,5667
Zuid-Holland (PV),Italië,7688
Zuid-Holland (PV),Japan,1382
Zuid-Holland (PV),Kaapverdië,15772
Zuid-Holland (PV),Marokko,74191
Zuid-Holland (PV),Oostenrijk,4148
Zuid-Holland (PV),Pakistan,6984
Zuid-Holland (PV),Polen,5566
Zuid-Holland (PV),Portugal,5513
Zuid-Holland (PV),Somalië,7413
Zuid-Holland (PV),Spanje,8871
Zuid-Holland (PV),Suriname,124108
Zuid-Holland (PV),Turkije,92982
Zuid-Holland (PV),Verenigd Koninkrijk,20713
Zuid-Holland (PV),Verenigde Staten van Amerika,6329
Zuid-Holland (PV),Vietnam,2243
Zuid-Holland (PV),Zuid-Afrika,2903
Zuid-Holland (PV),Overig Afrika,12292
Zuid-Holland (PV),Overig Amerika,7419
Zuid-Holland (PV),Overig Azië,9951
Zuid-Holland (PV),Overig Europa,13454
Zuid-Holland (PV),Overig Oceanië,883
Zeeland (PV),Afghanistan,206
Zeeland (PV),Australië,186
Zeeland (PV),België,16664
Zeeland (PV),Brazilië,124
Zeeland (PV),Canada en overig Noord-Amerika,271
Zeeland (PV),China,491
Zeeland (PV),Colombia,64
Zeeland (PV),Dominicaanse Republiek,48
Zeeland (PV),Duitsland,5138
Zeeland (PV),Egypte,192
Zeeland (PV),Ethiopië,109
Zeeland (PV),Filippijnen,147
Zeeland (PV),Frankrijk,986
Zeeland (PV),Ghana,58
Zeeland (PV),Griekenland,181
Zeeland (PV),Hongarije,149
Zeeland (PV),Hongkong,202
Zeeland (PV),India,90
Zeeland (PV),Indonesië,6562
Zeeland (PV),Irak,425
Zeeland (PV),Iran,288
Zeeland (PV),Italië,398
Zeeland (PV),Japan,9
Zeeland (PV),Kaapverdië,16
Zeeland (PV),Marokko,1749
Zeeland (PV),Oostenrijk,329
Zeeland (PV),Pakistan,96
Zeeland (PV),Polen,696
Zeeland (PV),Portugal,122
Zeeland (PV),Somalië,388
Zeeland (PV),Spanje,246
Zeeland (PV),Suriname,2290
Zeeland (PV),Turkije,2641
Zeeland (PV),Verenigd Koninkrijk,1624
Zeeland (PV),Verenigde Staten van Amerika,351
Zeeland (PV),Vietnam,341
Zeeland (PV),Zuid-Afrika,225
Zeeland (PV),Overig Afrika,767
Zeeland (PV),Overig Amerika,317
Zeeland (PV),Overig Azië,886
Zeeland (PV),Overig Europa,744
Zeeland (PV),Overig Oceanië,44
Noord-Brabant (PV),Afghanistan,1564
Noord-Brabant (PV),Australië,1483
Noord-Brabant (PV),België,34040
Noord-Brabant (PV),Brazilië,915
Noord-Brabant (PV),Canada en overig Noord-Amerika,1376
Noord-Brabant (PV),China,3355
Noord-Brabant (PV),Colombia,381
Noord-Brabant (PV),Dominicaanse Republiek,428
Noord-Brabant (PV),Duitsland,40897
Noord-Brabant (PV),Egypte,884
Noord-Brabant (PV),Ethiopië,639
Noord-Brabant (PV),Filippijnen,796
Noord-Brabant (PV),Frankrijk,3193
Noord-Brabant (PV),Ghana,600
Noord-Brabant (PV),Griekenland,1091
Noord-Brabant (PV),Hongarije,1256
Noord-Brabant (PV),Hongkong,1823
Noord-Brabant (PV),India,676
Noord-Brabant (PV),Indonesië,54167
Noord-Brabant (PV),Irak,1788
Noord-Brabant (PV),Iran,1911
Noord-Brabant (PV),Italië,2496
Noord-Brabant (PV),Japan,439
Noord-Brabant (PV),Kaapverdië,90
Noord-Brabant (PV),Marokko,27480
Noord-Brabant (PV),Oostenrijk,1756
Noord-Brabant (PV),Pakistan,579
Noord-Brabant (PV),Polen,3998
Noord-Brabant (PV),Portugal,717
Noord-Brabant (PV),Somalië,4880
Noord-Brabant (PV),Spanje,3731
Noord-Brabant (PV),Suriname,16687
Noord-Brabant (PV),Turkije,37968
Noord-Brabant (PV),Verenigd Koninkrijk,7435
Noord-Brabant (PV),Verenigde Staten van Amerika,2159
Noord-Brabant (PV),Vietnam,2427
Noord-Brabant (PV),Zuid-Afrika,1011
Noord-Brabant (PV),Overig Afrika,4724
Noord-Brabant (PV),Overig Amerika,2124
Noord-Brabant (PV),Overig Azië,4767
Noord-Brabant (PV),Overig Europa,4538
Noord-Brabant (PV),Overig Oceanië,565
Limburg (PV),Afghanistan,804
Limburg (PV),Australië,646
Limburg (PV),België,20997
Limburg (PV),Brazilië,295
Limburg (PV),Canada en overig Noord-Amerika,386
Limburg (PV),China,1507
Limburg (PV),Colombia,193
Limburg (PV),Dominicaanse Republiek,131
Limburg (PV),Duitsland,98938
Limburg (PV),Egypte,485
Limburg (PV),Ethiopië,264
Limburg (PV),Filippijnen,378
Limburg (PV),Frankrijk,1613
Limburg (PV),Ghana,200
Limburg (PV),Griekenland,680
Limburg (PV),Hongarije,1121
Limburg (PV),Hongkong,668
Limburg (PV),India,323
Limburg (PV),Indonesië,23648
Limburg (PV),Irak,846
Limburg (PV),Iran,1390
Limburg (PV),Italië,3452
Limburg (PV),Japan,246
Limburg (PV),Kaapverdië,21
Limburg (PV),Marokko,13195
Limburg (PV),Oostenrijk,1387
Limburg (PV),Pakistan,205
Limburg (PV),Polen,4383
Limburg (PV),Portugal,237
Limburg (PV),Somalië,1341
Limburg (PV),Spanje,1575
Limburg (PV),Suriname,2832
Limburg (PV),Turkije,9071
Limburg (PV),Verenigd Koninkrijk,3356
Limburg (PV),Verenigde Staten van Amerika,1305
Limburg (PV),Vietnam,903
Limburg (PV),Zuid-Afrika,353
Limburg (PV),Overig Afrika,2851
Limburg (PV),Overig Amerika,716
Limburg (PV),Overig Azië,2378
Limburg (PV),Overig Europa,2705
Limburg (PV),Overig Oceanië,204
